campus_code,dept_code,dept_name,course_no,course_name,year_term_range,opening_dept,parse_status
H0002256,H0004816,간호학과,NUR4090,성인간호학:종양과안위,2019/1 ~ 2030/2,간호학과,ok
H0002256,H0004132,간호학과,NUR4090,성인간호학:종양과안위,2019/1 ~ 2026/2,간호학과,ok
H0002256,H0004816,간호학과,NUR4091,성인간호실습3,2019/1 ~ 2030/2,간호학과,ok
H0002256,H0004132,간호학과,NUR4091,성인간호실습3,2019/1 ~ 2026/2,간호학과,ok
H0002256,H0004816,간호학과,NUR4092,정신간호실습,2019/1 ~ 2030/2,간호학과,ok
H0002256,H0004132,간호학과,NUR4092,정신간호실습,2019/1 ~ 2026/2,간호학과,ok
H0002256,H0004816,간호학과,NUR4093,간호관리실습,2019/1 ~ 2030/2,간호학과,ok
H0002256,H0004132,간호학과,NUR4093,간호관리실습,2019/1 ~ 2026/2,간호학과,error
H0002256,H0004816,간호학과,NUR4094,지역사회간호실습1,2019/1 ~ 2026/2,간호학과,ok
H0002256,H0004132,간호학과,NUR4094,지역사회간호실습1,2019/1 ~ 2026/2,간호학과,ok
H0002256,H0004816,간호학과,NUR4095,지역사회정신간호실습,2019/1 ~ 2030/2,간호학과,ok
H0002256,H0004132,간호학과,NUR4095,지역사회정신간호실습,2019/1 ~ 2026/2,간호학과,ok
H0002256,H0004816,간호학과,NUR4096,임상종합실습,2019/1 ~ 2030/2,간호학과,ok
H0002256,H0004132,간호학과,NUR4096,임상종합실습,2019/1 ~ 2026/2,간호학과,ok
H0002256,H0004816,간호학과,NUR4097,심화통합실습,2023/1 ~ 2030/2,간호학과,ok
H0002256,H0004132,간호학과,NUR4097,심화통합실습,2023/1 ~ 2026/2,간호학과,ok
H0002256,H0004816,간호학과,NUR4098,지역사회간호실습,2027/1 ~ 2030/2,간호학과,not_found
H0002256,H0004816,간호학과,NUR4099,노인간호실습,2027/1 ~ 2030/2,간호학과,not_found
H0002256,H0004816,간호학과,PBL4022,간호캡스톤PBL,2023/1 ~ 2030/2,간호학과,ok
H0002256,H0004132,간호학과,PBL4022,간호캡스톤PBL,2023/1 ~ 2026/2,간호학과,ok
H0002256,H0004816,간호학과,SYH0001,사랑의실천1(한양나눔),2016/1 ~ 2027/2,간호학과,ok
H0002256,H0004132,간호학과,SYH0001,사랑의실천1(한양나눔),2013/1 ~ 2023/2,간호학과,ok
H0002256,H0004816,간호학과,SYH0002,사랑의실천2(스마트커뮤니케이션),2017/1 ~ 2028/2,간호학과,not_found
H0002256,H0004132,간호학과,SYH0002,사랑의실천2(스마트커뮤니케이션),2014/1 ~ 2024/2,간호학과,not_found
H0002256,H0004816,간호학과,SYH0003,사랑의실천3(기업가정신),2018/1 ~ 2029/2,간호학과,not_found
H0002256,H0004132,간호학과,SYH0003,사랑의실천3(기업가정신),2015/1 ~ 2025/2,간호학과,not_found
H0002256,H0004816,간호학과,SYH0004,사랑의실천4(미래실용인재),2019/1 ~ 2030/2,간호학과,ok
H0002256,H0004132,간호학과,SYH0004,사랑의실천4(미래실용인재),2016/1 ~ 2026/2,간호학과,ok
H0002256,H0004817,간호학과(야),CUL0005,말과글,2018/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),CUL0005,말과글,2015/1 ~ 2025/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),CUL0202,문화기술인간,2025/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),CUL0203,AI시대쓰기의힘,2025/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),CUL0205,Technology and AI: Utopia or Dystopia?,2026/1 ~ 2030/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),CUL0208,스토리텔링의설계와전략,2027/1 ~ 2030/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),CUL2019,심리학의이해,2018/1 ~ 2025/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),CUL2019,심리학의이해,2015/1 ~ 2025/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),CUL2041,법과의료,2018/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),CUL2041,법과의료,2015/1 ~ 2025/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),CUL2053,현실경제의이해,2019/1 ~ 2030/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),CUL2053,현실경제의이해,2016/1 ~ 2026/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),GEN3082,보건학,2015/1 ~ 2017/1,간호학과(야),not_found
H0002256,H0004817,간호학과(야),GEN4091,과학기술의철학적이해,2018/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),GEN4091,과학기술의철학적이해,2015/1 ~ 2025/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),GEN5060,동양철학의이해,2015/1 ~ 2017/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),GEN6032,전문학술영어,2019/1 ~ 2030/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),GEN6032,전문학술영어,2016/1 ~ 2026/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR1010,건강의고전적이해,2023/1 ~ 2030/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR1010,건강의고전적이해,2023/1 ~ 2026/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR1011,인류학의이해,2019/1 ~ 2022/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR1011,인류학의이해,2018/2 ~ 2022/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR1013,건강인류학,2022/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR1013,건강인류학,2022/1 ~ 2025/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR2014,간호과정,2018/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR2014,간호과정,2015/1 ~ 2025/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR2020,간호정보학,2018/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR2020,간호정보학,2015/1 ~ 2025/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR3022,한방간호,2016/1 ~ 2018/1,간호학과(야),not_found
H0002256,H0004817,간호학과(야),NUR3026,호스피스,2019/1 ~ 2030/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR3026,호스피스,2016/1 ~ 2026/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR3032,간호이슈와비평적사고,2018/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR3032,간호이슈와비평적사고,2015/1 ~ 2025/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR3037,간호생리학,2018/1 ~ 2019/1,간호학과(야),not_found
H0002256,H0004133,간호학과(야),NUR3037,간호생리학,2015/1 ~ 2019/1,간호학과(야),error
H0002256,H0004817,간호학과(야),NUR3038,간호병리학,2018/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR3038,간호병리학,2015/1 ~ 2025/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR3039,인간발달,2018/1 ~ 2025/2,간호학과(야),not_found
H0002256,H0004133,간호학과(야),NUR3039,인간발달,2015/1 ~ 2025/2,간호학과(야),not_found
H0002256,H0004133,간호학과(야),NUR3059,대체요법과간호,2016/1 ~ 2017/2,간호학과(야),not_found
H0002256,H0004817,간호학과(야),NUR3060,문화와전인간호,2018/1 ~ 2019/1,간호학과(야),not_found
H0002256,H0004133,간호학과(야),NUR3060,문화와전인간호,2015/1 ~ 2019/1,간호학과(야),not_found
H0002256,H0004133,간호학과(야),NUR3064,간호연구및통계,2015/1 ~ 2017/1,간호학과(야),not_found
H0002256,H0004817,간호학과(야),NUR3065,근거중심의간호실무,2018/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR3065,근거중심의간호실무,2015/1 ~ 2025/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR3066,지역사회/정신건강간호,2015/1 ~ 2017/2,간호학과(야),not_found
H0002256,H0004133,간호학과(야),NUR3067,통합간호1,2015/1 ~ 2017/1,간호학과(야),not_found
H0002256,H0004817,간호학과(야),NUR3070,정신건강간호,2018/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR3070,정신건강간호,2018/1 ~ 2025/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR3075,노인건강간호,2018/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR3075,노인건강간호,2017/2 ~ 2025/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR4018,가정간호학,2019/1 ~ 2030/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR4018,가정간호학,2016/1 ~ 2026/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR4019,여성건강간호,2018/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR4019,여성건강간호,2017/2 ~ 2025/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR4031,간호연구,2018/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR4031,간호연구,2017/2 ~ 2025/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR4032,지역사회간호,2019/1 ~ 2030/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR4032,지역사회간호,2018/2 ~ 2026/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR4033,만성간호,2019/1 ~ 2030/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR4033,만성간호,2016/1 ~ 2026/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR4039,치매간호,2019/1 ~ 2030/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR4039,치매간호,2016/1 ~ 2026/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR4048,간호정책,2018/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR4048,간호정책,2015/1 ~ 2025/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR4054,간호이론,2019/1 ~ 2030/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR4054,간호이론,2016/1 ~ 2026/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR4056,간호조직관리,2019/1 ~ 2030/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR4056,간호조직관리,2016/1 ~ 2026/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR4059,간호통계,2018/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR4059,간호통계,2017/2 ~ 2025/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR4063,간호과오론,2016/1 ~ 2017/2,간호학과(야),not_found
H0002256,H0004133,간호학과(야),NUR4064,통합간호2(중년건강간호),2016/1 ~ 2017/2,간호학과(야),not_found
H0002256,H0004133,간호학과(야),NUR4065,통합간호3,2016/1 ~ 2017/2,간호학과(야),not_found
H0002256,H0004133,간호학과(야),NUR4066,통합간호4,2016/1 ~ 2017/2,간호학과(야),not_found
H0002256,H0004817,간호학과(야),NUR4067,간호전문직과윤리,2019/1 ~ 2030/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR4067,간호전문직과윤리,2016/1 ~ 2026/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR4068,건강증진,2016/1 ~ 2018/1,간호학과(야),not_found
H0002256,H0004133,간호학과(야),NUR4069,통합간호실습1,2016/1 ~ 2017/2,간호학과(야),not_found
H0002256,H0004133,간호학과(야),NUR4070,통합간호실습2,2016/1 ~ 2018/1,간호학과(야),not_found
H0002256,H0004817,간호학과(야),NUR4071,여성의평생건강전략,2019/1 ~ 2030/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR4071,여성의평생건강전략,2016/1 ~ 2026/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR4074,통합간호실습,2019/1 ~ 2022/2,간호학과(야),not_found
H0002256,H0004133,간호학과(야),NUR4074,통합간호실습,2018/2 ~ 2022/2,간호학과(야),not_found
H0002256,H0004817,간호학과(야),NUR4080,간호연구의실제,2019/1 ~ 2030/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR4080,간호연구의실제,2018/1 ~ 2026/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR4084,중년건강간호,2019/1 ~ 2030/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR4084,중년건강간호,2018/1 ~ 2026/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR4085,심혈관건강증진,2019/1 ~ 2030/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR4085,심혈관건강증진,2018/2 ~ 2026/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),NUR4086,아동건강간호,2019/1 ~ 2030/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),NUR4086,아동건강간호,2018/2 ~ 2026/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),PAD3010,인간관계론,2018/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),PAD3010,인간관계론,2015/1 ~ 2025/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),SYH0001,사랑의실천1(한양나눔),2018/1 ~ 2029/2,간호학과(야),ok
H0002256,H0004133,간호학과(야),SYH0001,사랑의실천1(한양나눔),2015/1 ~ 2025/2,간호학과(야),ok
H0002256,H0004817,간호학과(야),SYH0002,사랑의실천2(스마트커뮤니케이션),2018/1 ~ 2029/2,간호학과(야),not_found
H0002256,H0004133,간호학과(야),SYH0002,사랑의실천2(스마트커뮤니케이션),2015/1 ~ 2025/2,간호학과(야),not_found
H0002256,H0003620,간호학전공,CUL0005,말과글,2013/1 ~ 2019/2,간호학전공,ok
H0002256,H0003620,간호학전공,CUL2019,심리학의이해,2016/1 ~ 2019/2,간호학전공,ok
H0002256,H0003620,간호학전공,GEN1016,일반생물학,2013/1 ~ 2015/2,간호학전공,ok
H0002256,H0003620,간호학전공,GEN3083,영양과건강,2017/1 ~ 2020/2,간호학전공,ok
H0002256,H0003620,간호학전공,GEN4091,과학기술의철학적이해,2013/1 ~ 2019/2,간호학전공,ok
H0002256,H0003620,간호학전공,GEN5029,커리어개발Ⅰ:취.창업진로로드맵,2013/1 ~ 2019/2,간호학전공,ok
H0002256,H0003620,간호학전공,GEN5100,커리어개발Ⅱ:취.창업진로포트폴리오,2015/1 ~ 2021/2,간호학전공,ok
H0002256,H0003620,간호학전공,GEN6032,전문학술영어,2013/1 ~ 2020/2,간호학전공,ok
H0002256,H0003620,간호학전공,GEN6044,한양사회봉사,2013/1 ~ 2014/2,간호학전공,ok
H0002256,H0003620,간호학전공,MED1012,생리학및실습,2013/1 ~ 2016/2,간호학전공,ok
H0002256,H0003620,간호학전공,MED1013,미생물학및실습,2013/1 ~ 2016/2,간호학전공,ok
H0002256,H0003620,간호학전공,MED1014,생화학및실습,2013/1 ~ 2015/2,간호학전공,ok
H0002256,H0003620,간호학전공,MED1015,약리학및실습,2013/1 ~ 2016/2,간호학전공,ok
H0002256,H0003620,간호학전공,MED1016,병리학및실습,2013/1 ~ 2016/2,간호학전공,not_found
H0002256,H0003620,간호학전공,MED1031,해부학및실습,2013/1 ~ 2015/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR1002,간호학개론,2016/1 ~ 2019/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR1006,간호와직업,2015/1 ~ 2020/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR1007,간호고전,2013/1 ~ 2015/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR1008,동양적건강과질병관,2013/1 ~ 2015/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR1009,간호해부학,2016/1 ~ 2019/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR1010,건강의고전적이해,2016/1 ~ 2019/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR1011,인류학의이해,2016/1 ~ 2019/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR2001,간호윤리,2013/1 ~ 2016/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR2008,기본간호학및실습1,2013/1 ~ 2020/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR2009,기본간호학및실습2,2013/1 ~ 2020/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR2014,간호과정,2018/1 ~ 2021/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR2020,간호정보학,2013/1 ~ 2020/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR2021,아동발달과건강,2013/1 ~ 2016/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR2022,출산기가족의간호,2013/1 ~ 2021/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR2023,성인간호개론,2013/1 ~ 2016/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR2024,의사소통론,2013/1 ~ 2020/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR2028,출산기건강장애와간호,2013/1 ~ 2021/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR2029,성인건강간호중재론1,2013/1 ~ 2017/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR2031,지역중심간호과학1,2013/1 ~ 2022/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR2033,성장과발달,2017/1 ~ 2020/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR2034,논리와비평적사고,2017/1 ~ 2020/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR2035,간호약리학,2017/1 ~ 2020/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR2036,기초간호과학4,2017/1 ~ 2020/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR3009,임상실습1,2013/1 ~ 2021/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR3010,임상실습2,2013/1 ~ 2021/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR3015,보건교육,2013/1 ~ 2016/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR3029,건강사정,2017/1 ~ 2020/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR3031,간호병태생리학,2016/1 ~ 2019/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR3032,간호이슈와비평적사고,2016/1 ~ 2022/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR3040,호스피스간호,2013/1 ~ 2022/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR3041,성인건강간호중재론2,2013/1 ~ 2017/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR3045,아동건강문제와가족간호1,2013/1 ~ 2021/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR3046,응급간호학,2013/1 ~ 2021/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR3047,지역중심간호과학2,2013/1 ~ 2022/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR3048,학교중심간호과학,2013/1 ~ 2021/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR3051,여성의부인과적장애와간호,2013/1 ~ 2022/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR3052,중환자간호,2013/1 ~ 2018/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR3053,정신건강간호중재,2013/1 ~ 2017/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR3054,영유아기가족간호,2013/1 ~ 2022/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR3056,지역사회정신간호,2013/1 ~ 2022/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR3058,아동건강문제와가족간호2,2013/1 ~ 2021/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR3062,심리사회간호,2013/1 ~ 2017/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR3069,보건프로그램개발및평가,2013/1 ~ 2015/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR3070,정신건강간호,2018/1 ~ 2021/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR3071,성인간호중재론(배설),2018/1 ~ 2021/2,간호학전공,not_found
H0002256,H0003620,간호학전공,NUR3072,정신질환간호중재,2018/1 ~ 2021/2,간호학전공,ok
H0002256,H0003620,간호학전공,NUR3073,성인간호중재론(인지와조절),2018/1 ~ 2021/2,간호학전공,not_found
