course_no,course_name,parse_status,grade_row_count,term_count,department_count,latest_year,latest_term,pdf_path,pdf_exists,issues
NUR3066,지역사회/정신건강간호,not_found,0,0,2,,,outputs/pdfs_full/간호학전공(야)__NUR3066__지역사회_정신건강간호.pdf,yes,missing_grade_rows
NUR3067,통합간호1,not_found,0,0,2,,,outputs/pdfs_full/간호학전공(야)__NUR3067__통합간호1.pdf,yes,missing_grade_rows
NUR3069,보건프로그램개발및평가,not_found,0,0,2,,,outputs/pdfs_full/간호학전공__NUR3069__보건프로그램개발및평가.pdf,yes,missing_grade_rows
NUR3070,정신건강간호,ok,20,4,6,2026,1,outputs/pdfs_full/간호학과__NUR3070__정신건강간호.pdf,yes,
NUR3071,성인간호중재론(배설),not_found,0,0,3,,,outputs/pdfs_full/간호학과__NUR3071__성인간호중재론(배설).pdf,yes,missing_grade_rows
NUR3072,정신질환간호중재,ok,20,4,3,2026,1,outputs/pdfs_full/간호학과__NUR3072__정신질환간호중재.pdf,yes,
NUR3073,성인간호중재론(인지와조절),not_found,0,0,3,,,outputs/pdfs_full/간호학과__NUR3073__성인간호중재론(인지와조절).pdf,yes,missing_grade_rows
NUR3074,성인간호중재론(산화),not_found,0,0,3,,,outputs/pdfs_full/간호학과__NUR3074__성인간호중재론(산화).pdf,yes,missing_grade_rows
NUR3075,노인건강간호,ok,25,4,3,2025,2,outputs/pdfs_full/간호학과(야)__NUR3075__노인건강간호.pdf,yes,
NUR3076,성인간호학:소화배설,ok,21,4,2,2026,1,outputs/pdfs_full/간호학과__NUR3076__성인간호학_소화배설.pdf,yes,
NUR3077,성인간호학:대사,ok,22,4,2,2025,2,outputs/pdfs_full/간호학과__NUR3077__성인간호학_대사.pdf,yes,
NUR3078,성인간호학:산소화및감각,ok,21,4,2,2025,2,outputs/pdfs_full/간호학과__NUR3078__성인간호학_산소화및감각.pdf,yes,
NUR3079,성인간호학:인지조절,ok,21,4,2,2025,2,outputs/pdfs_full/간호학과__NUR3079__성인간호학_인지조절.pdf,yes,
NUR3080,성인간호실습1,ok,9,4,2,2025,2,outputs/pdfs_full/간호학과__NUR3080__성인간호실습1.pdf,yes,
NUR3081,성인간호실습2,ok,11,4,2,2025,2,outputs/pdfs_full/간호학과__NUR3081__성인간호실습2.pdf,yes,
NUR3082,여성간호실습,ok,10,4,2,2025,2,outputs/pdfs_full/간호학과__NUR3082__여성간호실습.pdf,yes,
NUR3083,아동간호실습,ok,9,4,2,2026,1,outputs/pdfs_full/간호학과__NUR3083__아동간호실습.pdf,yes,
NUR3084,간호과정실습,ok,10,4,2,2025,2,outputs/pdfs_full/간호학과__NUR3084__간호과정실습.pdf,yes,
NUR3085,근거기반기본간호이슈,not_found,0,0,2,,,outputs/pdfs_full/간호학과__NUR3085__근거기반기본간호이슈.pdf,yes,missing_grade_rows
NUR3086,대상자교육중재,not_found,0,0,2,,,outputs/pdfs_full/간호학과__NUR3086__대상자교육중재.pdf,yes,missing_grade_rows
NUR3087,핵심술기실습,ok,9,4,2,2026,1,outputs/pdfs_full/간호학과__NUR3087__핵심술기실습.pdf,yes,
NUR3088,간호데이터분석과시각화,ok,9,4,2,2026,1,outputs/pdfs_full/간호학과__NUR3088__간호데이터분석과시각화.pdf,yes,
NUR4009,임상실습3,not_found,0,0,3,,,outputs/pdfs_full/간호학과__NUR4009__임상실습3.pdf,yes,missing_grade_rows
NUR4010,임상실습4,not_found,0,0,3,,,outputs/pdfs_full/간호학과__NUR4010__임상실습4.pdf,yes,missing_grade_rows
NUR4014,노인간호학,ok,21,4,4,2025,2,outputs/pdfs_full/간호학과__NUR4014__노인간호학.pdf,yes,
NUR4018,가정간호학,ok,16,3,3,2026,1,outputs/pdfs_full/간호학과(야)__NUR4018__가정간호학.pdf,yes,
NUR4019,여성건강간호,ok,18,4,6,2025,2,outputs/pdfs_full/간호학과__NUR4019__여성건강간호.pdf,yes,
NUR4021,간호관리학1,not_found,0,0,2,,,outputs/pdfs_full/간호학전공__NUR4021__간호관리학1.pdf,yes,missing_grade_rows
NUR4022,간호관리학2,not_found,0,0,2,,,outputs/pdfs_full/간호학전공__NUR4022__간호관리학2.pdf,yes,missing_grade_rows
NUR4023,보건의료법규,ok,24,4,3,2025,2,outputs/pdfs_full/간호학과__NUR4023__보건의료법규.pdf,yes,
NUR4031,간호연구,ok,20,4,6,2025,2,outputs/pdfs_full/간호학과__NUR4031__간호연구.pdf,yes,
NUR4032,지역사회간호,ok,23,4,3,2025,2,outputs/pdfs_full/간호학과(야)__NUR4032__지역사회간호.pdf,yes,
NUR4033,만성간호,ok,15,4,3,2026,1,outputs/pdfs_full/간호학과(야)__NUR4033__만성간호.pdf,yes,
NUR4039,치매간호,ok,19,4,3,2025,2,outputs/pdfs_full/간호학과(야)__NUR4039__치매간호.pdf,yes,
NUR4043,만성질환자간호,not_found,0,0,2,,,outputs/pdfs_full/간호학전공__NUR4043__만성질환자간호.pdf,yes,missing_grade_rows
NUR4048,간호정책,ok,26,4,6,2026,1,outputs/pdfs_full/간호학과__NUR4048__간호정책.pdf,yes,
NUR4050,임상종합평가(PBL),not_found,0,0,3,,,outputs/pdfs_full/간호학과__NUR4050__임상종합평가(PBL).pdf,yes,missing_grade_rows
NUR4052,전공종합평가,ok,3,1,3,2022,2,outputs/pdfs_full/간호학과__NUR4052__전공종합평가.pdf,yes,
NUR4054,간호이론,ok,9,3,3,2025,2,outputs/pdfs_full/간호학과(야)__NUR4054__간호이론.pdf,yes,
NUR4056,간호조직관리,ok,23,4,3,2025,2,outputs/pdfs_full/간호학과(야)__NUR4056__간호조직관리.pdf,yes,
NUR4059,간호통계,ok,18,4,3,2025,2,outputs/pdfs_full/간호학과(야)__NUR4059__간호통계.pdf,yes,
NUR4063,간호과오론,not_found,0,0,2,,,outputs/pdfs_full/간호학전공(야)__NUR4063__간호과오론.pdf,yes,missing_grade_rows
NUR4064,통합간호2(중년건강간호),not_found,0,0,2,,,outputs/pdfs_full/간호학전공(야)__NUR4064__통합간호2(중년건강간호).pdf,yes,missing_grade_rows
NUR4065,통합간호3,not_found,0,0,2,,,outputs/pdfs_full/간호학전공(야)__NUR4065__통합간호3.pdf,yes,missing_grade_rows
NUR4066,통합간호4,not_found,0,0,2,,,outputs/pdfs_full/간호학전공(야)__NUR4066__통합간호4.pdf,yes,missing_grade_rows
NUR4067,간호전문직과윤리,ok,24,4,6,2026,1,outputs/pdfs_full/간호학과__NUR4067__간호전문직과윤리.pdf,yes,
NUR4068,건강증진,not_found,0,0,2,,,outputs/pdfs_full/간호학전공(야)__NUR4068__건강증진.pdf,yes,missing_grade_rows
NUR4069,통합간호실습1,not_found,0,0,2,,,outputs/pdfs_full/간호학전공(야)__NUR4069__통합간호실습1.pdf,yes,missing_grade_rows
NUR4070,통합간호실습2,not_found,0,0,2,,,outputs/pdfs_full/간호학전공(야)__NUR4070__통합간호실습2.pdf,yes,missing_grade_rows
NUR4071,여성의평생건강전략,ok,9,3,3,2025,1,outputs/pdfs_full/간호학과(야)__NUR4071__여성의평생건강전략.pdf,yes,
NUR4074,통합간호실습,not_found,0,0,3,,,outputs/pdfs_full/간호학과(야)__NUR4074__통합간호실습.pdf,yes,missing_grade_rows
NUR4076,보건교육방법론,not_found,0,0,2,,,outputs/pdfs_full/간호학전공__NUR4076__보건교육방법론.pdf,yes,missing_grade_rows
NUR4079,직업환경중심간호과학,not_found,0,0,3,,,outputs/pdfs_full/간호학과__NUR4079__직업환경중심간호과학.pdf,yes,missing_grade_rows
NUR4080,간호연구의실제,ok,9,4,6,2026,1,outputs/pdfs_full/간호학과__NUR4080__간호연구의실제.pdf,yes,
NUR4081,성인간호중재론(대사),not_found,0,0,3,,,outputs/pdfs_full/간호학과__NUR4081__성인간호중재론(대사).pdf,yes,missing_grade_rows
NUR4082,성인간호중재론(순환),not_found,0,0,3,,,outputs/pdfs_full/간호학과__NUR4082__성인간호중재론(순환).pdf,yes,missing_grade_rows
NUR4083,간호관리학,ok,25,4,3,2026,1,outputs/pdfs_full/간호학과__NUR4083__간호관리학.pdf,yes,
NUR4084,중년건강간호,ok,16,4,3,2026,1,outputs/pdfs_full/간호학과(야)__NUR4084__중년건강간호.pdf,yes,
NUR4085,심혈관건강증진,ok,17,4,3,2025,2,outputs/pdfs_full/간호학과(야)__NUR4085__심혈관건강증진.pdf,yes,
NUR4086,아동건강간호,ok,12,4,3,2025,2,outputs/pdfs_full/간호학과(야)__NUR4086__아동건강간호.pdf,yes,
NUR4089,성인간호학:순환,ok,26,4,2,2026,1,outputs/pdfs_full/간호학과__NUR4089__성인간호학_순환.pdf,yes,
NUR4090,성인간호학:종양과안위,ok,17,4,2,2026,1,outputs/pdfs_full/간호학과__NUR4090__성인간호학_종양과안위.pdf,yes,
NUR4091,성인간호실습3,ok,10,4,2,2026,1,outputs/pdfs_full/간호학과__NUR4091__성인간호실습3.pdf,yes,
NUR4092,정신간호실습,ok,8,4,2,2026,1,outputs/pdfs_full/간호학과__NUR4092__정신간호실습.pdf,yes,
NUR4093,간호관리실습,ok,8,4,2,2026,1,outputs/pdfs_full/간호학과__NUR4093__간호관리실습.pdf,yes,
NUR4094,지역사회간호실습1,ok,9,4,2,2025,2,outputs/pdfs_full/간호학과__NUR4094__지역사회간호실습1.pdf,yes,
NUR4095,지역사회정신간호실습,ok,10,4,2,2025,2,outputs/pdfs_full/간호학과__NUR4095__지역사회정신간호실습.pdf,yes,
NUR4096,임상종합실습,ok,11,4,2,2025,2,outputs/pdfs_full/간호학과__NUR4096__임상종합실습.pdf,yes,
NUR4097,심화통합실습,ok,9,3,2,2025,2,outputs/pdfs_full/간호학과__NUR4097__심화통합실습.pdf,yes,
NUR4098,지역사회간호실습,not_found,0,0,1,,,outputs/pdfs_full/간호학과__NUR4098__지역사회간호실습.pdf,yes,missing_grade_rows
NUR4099,노인간호실습,not_found,0,0,1,,,outputs/pdfs_full/간호학과__NUR4099__노인간호실습.pdf,yes,missing_grade_rows
OCH1003,관현악1,ok,18,5,1,2026,1,outputs/pdfs_full/관현악과__OCH1003__관현악1.pdf,yes,
OCH1004,관현악2,ok,16,4,2,2025,2,outputs/pdfs_full/관현악과__OCH1004__관현악2.pdf,yes,
OCH1005,실내악1,ok,12,5,1,2026,1,outputs/pdfs_full/관현악과__OCH1005__실내악1.pdf,yes,
OCH1006,실내악2,ok,9,4,1,2025,2,outputs/pdfs_full/관현악과__OCH1006__실내악2.pdf,yes,
OCH1007,관현악전공실기1,ok,17,5,1,2026,1,outputs/pdfs_full/관현악과__OCH1007__관현악전공실기1.pdf,yes,
OCH1008,관현악전공실기2,ok,14,4,2,2025,2,outputs/pdfs_full/관현악과__OCH1008__관현악전공실기2.pdf,yes,
OCH1011,오케스트라1,ok,23,5,1,2026,1,outputs/pdfs_full/관현악과__OCH1011__오케스트라1.pdf,yes,
OCH1012,오케스트라2,ok,21,4,1,2025,2,outputs/pdfs_full/관현악과__OCH1012__오케스트라2.pdf,yes,
OCH1013,오케스트라3,ok,21,5,1,2026,1,outputs/pdfs_full/관현악과__OCH1013__오케스트라3.pdf,yes,
OCH1014,오케스트라4,ok,16,4,1,2025,2,outputs/pdfs_full/관현악과__OCH1014__오케스트라4.pdf,yes,
OCH1017,관악합주1,ok,3,3,1,2015,1,outputs/pdfs_full/관현악과__OCH1017__관악합주1.pdf,yes,
OCH1018,현악합주1,ok,6,3,1,2015,1,outputs/pdfs_full/관현악과__OCH1018__현악합주1.pdf,yes,
OCH1019,관악합주2,ok,3,3,1,2015,2,outputs/pdfs_full/관현악과__OCH1019__관악합주2.pdf,yes,
OCH1020,현악합주2,ok,5,3,1,2015,2,outputs/pdfs_full/관현악과__OCH1020__현악합주2.pdf,yes,
OCH1021,기초뮤지션쉽1,ok,39,5,1,2026,1,outputs/pdfs_full/관현악과__OCH1021__기초뮤지션쉽1.pdf,yes,
OCH2003,관악.현악합주1,ok,21,5,1,2026,1,outputs/pdfs_full/관현악과__OCH2003__관악.현악합주1.pdf,yes,
OCH2004,관악.현악합주2,ok,12,4,1,2025,2,outputs/pdfs_full/관현악과__OCH2004__관악.현악합주2.pdf,yes,
OCH2005,특수악기1,ok,15,5,3,2026,1,outputs/pdfs_full/작곡과__OCH2005__특수악기1.pdf,yes,
OCH2006,특수악기2,ok,15,4,3,2025,2,outputs/pdfs_full/작곡과__OCH2006__특수악기2.pdf,yes,
OCH2011,관현악3,ok,18,5,1,2026,1,outputs/pdfs_full/관현악과__OCH2011__관현악3.pdf,yes,
OCH2012,관현악4,ok,20,4,1,2025,2,outputs/pdfs_full/관현악과__OCH2012__관현악4.pdf,yes,
OCH2013,실내악3,ok,11,5,1,2026,1,outputs/pdfs_full/관현악과__OCH2013__실내악3.pdf,yes,
OCH2014,실내악4,ok,11,4,1,2025,2,outputs/pdfs_full/관현악과__OCH2014__실내악4.pdf,yes,
OCH2015,관현악전공실기3,ok,15,5,1,2026,1,outputs/pdfs_full/관현악과__OCH2015__관현악전공실기3.pdf,yes,
OCH2016,관현악전공실기4,ok,13,4,2,2025,2,outputs/pdfs_full/관현악과__OCH2016__관현악전공실기4.pdf,yes,
OCH2023,관악합주3,ok,7,3,1,2016,1,outputs/pdfs_full/관현악과__OCH2023__관악합주3.pdf,yes,
OCH2024,현악합주3,ok,10,3,1,2016,1,outputs/pdfs_full/관현악과__OCH2024__현악합주3.pdf,yes,
OCH2025,관악합주4,ok,4,3,1,2016,2,outputs/pdfs_full/관현악과__OCH2025__관악합주4.pdf,yes,
OCH2026,현악합주4,ok,6,3,1,2016,2,outputs/pdfs_full/관현악과__OCH2026__현악합주4.pdf,yes,
OCH3003,관악.현악합주3,ok,19,5,1,2026,1,outputs/pdfs_full/관현악과__OCH3003__관악.현악합주3.pdf,yes,
OCH3004,관악.현악합주4,ok,14,4,1,2025,2,outputs/pdfs_full/관현악과__OCH3004__관악.현악합주4.pdf,yes,
OCH3015,특수악기3,ok,13,5,3,2026,1,outputs/pdfs_full/작곡과__OCH3015__특수악기3.pdf,yes,
OCH3016,특수악기4,ok,9,4,3,2025,2,outputs/pdfs_full/작곡과__OCH3016__특수악기4.pdf,yes,
OCH3027,관현악전공실기5,ok,17,5,1,2026,1,outputs/pdfs_full/관현악과__OCH3027__관현악전공실기5.pdf,yes,
OCH3028,관현악전공실기6,ok,14,4,1,2025,2,outputs/pdfs_full/관현악과__OCH3028__관현악전공실기6.pdf,yes,
OCH3032,기악앙상블1,ok,11,5,2,2026,1,outputs/pdfs_full/피아노과__OCH3032__기악앙상블1.pdf,yes,
OCH3033,기악앙상블2,ok,10,4,2,2025,2,outputs/pdfs_full/피아노과__OCH3033__기악앙상블2.pdf,yes,
OCH3043,관악합주5,ok,5,3,1,2017,1,outputs/pdfs_full/관현악과__OCH3043__관악합주5.pdf,yes,
OCH3044,바로크음악연주1,ok,13,5,1,2021,1,outputs/pdfs_full/관현악과__OCH3044__바로크음악연주1.pdf,yes,
OCH3045,현악합주5,ok,4,3,1,2017,1,outputs/pdfs_full/관현악과__OCH3045__현악합주5.pdf,yes,
OCH3046,관악합주6,ok,4,3,1,2017,2,outputs/pdfs_full/관현악과__OCH3046__관악합주6.pdf,yes,
OCH3047,바로크음악연주2,ok,14,5,1,2021,2,outputs/pdfs_full/관현악과__OCH3047__바로크음악연주2.pdf,yes,
OCH3048,현악합주6,ok,7,3,1,2017,2,outputs/pdfs_full/관현악과__OCH3048__현악합주6.pdf,yes,
OCH3049,공연비즈니스와클래식콘서트제작1,ok,7,3,1,2026,1,outputs/pdfs_full/관현악과__OCH3049__공연비즈니스와클래식콘서트제작1.pdf,yes,
OCH3050,공연비즈니스와클래식콘서트제작2,ok,4,2,1,2023,2,outputs/pdfs_full/관현악과__OCH3050__공연비즈니스와클래식콘서트제작2.pdf,yes,
OCH4003,관악.현악합주5,ok,18,5,1,2026,1,outputs/pdfs_full/관현악과__OCH4003__관악.현악합주5.pdf,yes,
OCH4004,관악.현악합주6,ok,16,4,2,2025,2,outputs/pdfs_full/관현악과__OCH4004__관악.현악합주6.pdf,yes,
OCH4011,지휘법1,ok,19,5,3,2026,1,outputs/pdfs_full/성악과__OCH4011__지휘법1.pdf,yes,
OCH4012,지휘법2,ok,12,4,3,2025,2,outputs/pdfs_full/성악과__OCH4012__지휘법2.pdf,yes,
OCH4013,관악.현악합주7,ok,19,5,1,2026,1,outputs/pdfs_full/관현악과__OCH4013__관악.현악합주7.pdf,yes,
OCH4014,관악.현악합주8,ok,13,4,1,2025,2,outputs/pdfs_full/관현악과__OCH4014__관악.현악합주8.pdf,yes,
OCH4015,관현악문헌1,ok,22,5,1,2026,1,outputs/pdfs_full/관현악과__OCH4015__관현악문헌1.pdf,yes,
OCH4016,관현악문헌2,ok,17,3,1,2017,2,outputs/pdfs_full/관현악과__OCH4016__관현악문헌2.pdf,yes,
OCH4023,관현악전공실기7,ok,16,5,1,2026,1,outputs/pdfs_full/관현악과__OCH4023__관현악전공실기7.pdf,yes,
OCH4024,관현악전공실기8,ok,11,4,1,2025,2,outputs/pdfs_full/관현악과__OCH4024__관현악전공실기8.pdf,yes,
OCH4027,기악앙상블3,ok,7,5,2,2026,1,outputs/pdfs_full/피아노과__OCH4027__기악앙상블3.pdf,yes,
OCH4028,기악앙상블4,ok,7,4,2,2025,2,outputs/pdfs_full/피아노과__OCH4028__기악앙상블4.pdf,yes,
OCH4039,관악합주7,ok,5,3,1,2018,1,outputs/pdfs_full/관현악과__OCH4039__관악합주7.pdf,yes,
OCH4040,마스터클래스1,ok,15,5,1,2026,1,outputs/pdfs_full/관현악과__OCH4040__마스터클래스1.pdf,yes,
OCH4041,현악합주7,ok,6,3,1,2018,1,outputs/pdfs_full/관현악과__OCH4041__현악합주7.pdf,yes,
OCH4042,관악합주8,ok,6,3,1,2018,2,outputs/pdfs_full/관현악과__OCH4042__관악합주8.pdf,yes,
OCH4043,마스터클래스2,ok,12,4,1,2025,2,outputs/pdfs_full/관현악과__OCH4043__마스터클래스2.pdf,yes,
OCH4044,현악합주8,ok,6,3,1,2018,2,outputs/pdfs_full/관현악과__OCH4044__현악합주8.pdf,yes,
PAD1053,행정학의이해,ok,11,2,3,2015,2,outputs/pdfs_full/관광학부__PAD1053__행정학의이해.pdf,yes,
PAD1054,행정학의탐색,ok,22,4,3,2015,1,outputs/pdfs_full/사회과학부__PAD1054__행정학의탐색.pdf,yes,
PAD1055,심리학입문,ok,12,2,1,2015,1,outputs/pdfs_full/행정학과__PAD1055__심리학입문.pdf,yes,
PAD1056,통계학의기초,ok,9,2,1,2015,2,outputs/pdfs_full/행정학과__PAD1056__통계학의기초.pdf,yes,
PAD2001,한국행정론,ok,12,3,2,2017,2,outputs/pdfs_full/행정학전공__PAD2001__한국행정론.pdf,yes,
PAD2002,행정조사방법론,ok,18,3,2,2016,1,outputs/pdfs_full/행정학전공__PAD2002__행정조사방법론.pdf,yes,
PAD2017,경제분석,ok,17,5,2,2026,1,outputs/pdfs_full/행정학전공__PAD2017__경제분석.pdf,yes,
PAD2020,행정학의이론,ok,21,5,3,2026,1,outputs/pdfs_full/행정학전공__PAD2020__행정학의이론.pdf,yes,
PAD2021,행정연구캡스톤디자인,ok,27,5,3,2024,2,outputs/pdfs_full/행정학전공__PAD2021__행정연구캡스톤디자인.pdf,yes,
PAD2055,행정계량분석,ok,24,4,2,2025,2,outputs/pdfs_full/행정학전공__PAD2055__행정계량분석.pdf,yes,
PAD2056,지방자치론,ok,23,4,2,2025,2,outputs/pdfs_full/행정학전공__PAD2056__지방자치론.pdf,yes,
PAD2057,비교지방정부론,ok,14,3,2,2016,1,outputs/pdfs_full/행정학전공__PAD2057__비교지방정부론.pdf,yes,
PAD2058,행정법Ⅰ,ok,16,3,3,2016,2,outputs/pdfs_full/행정학전공__PAD2058__행정법I.pdf,yes,
PAD2059,공공투자론,ok,2,1,2,2014,2,outputs/pdfs_full/행정학전공__PAD2059__공공투자론.pdf,yes,
PAD2060,행정학의핵심주제,ok,19,4,3,2025,2,outputs/pdfs_full/행정학전공__PAD2060__행정학의핵심주제.pdf,yes,
PAD2061,행정기술론,not_found,0,0,1,,,outputs/pdfs_full/행정학과__PAD2061__행정기술론.pdf,yes,missing_grade_rows
PAD2062,AI행정과데이터분석,ok,11,4,1,2025,2,outputs/pdfs_full/행정학과__PAD2062__AI행정과데이터분석.pdf,yes,
PAD3001,인사행정론,ok,20,5,2,2026,1,outputs/pdfs_full/행정학전공__PAD3001__인사행정론.pdf,yes,
PAD3002,재무행정론,ok,14,4,2,2025,2,outputs/pdfs_full/행정학전공__PAD3002__재무행정론.pdf,yes,
PAD3003,조직론,ok,24,4,4,2026,1,outputs/pdfs_full/정보시스템학과__PAD3003__조직론.pdf,yes,
PAD3004,정책학개론,ok,32,4,3,2025,2,outputs/pdfs_full/행정학전공__PAD3004__정책학개론.pdf,yes,
PAD3010,인간관계론,ok,19,4,3,2025,2,outputs/pdfs_full/간호학과(야)__PAD3010__인간관계론.pdf,yes,
PAD3016,행정통제론,ok,14,3,2,2018,1,outputs/pdfs_full/행정학전공__PAD3016__행정통제론.pdf,yes,
PAD3023,공기업경영론,ok,19,5,2,2025,1,outputs/pdfs_full/행정학전공__PAD3023__공기업경영론.pdf,yes,
PAD3025,행정법Ⅱ,ok,20,4,3,2017,1,outputs/pdfs_full/행정학전공__PAD3025__행정법II.pdf,yes,
PAD3026,감성정부론,ok,28,5,2,2025,1,outputs/pdfs_full/행정학전공__PAD3026__감성정부론.pdf,yes,
PAD3051,조직관리론,ok,36,5,1,2017,1,outputs/pdfs_full/경영학부__PAD3051__조직관리론.pdf,yes,
PAD3052,복지행정론,ok,14,4,2,2025,1,outputs/pdfs_full/행정학전공__PAD3052__복지행정론.pdf,yes,
PAD3062,정치와행정,ok,22,5,4,2020,2,outputs/pdfs_full/정치외교학과__PAD3062__정치와행정.pdf,yes,
PAD3064,행정리더쉽트레이닝,ok,11,3,2,2016,2,outputs/pdfs_full/행정학전공__PAD3064__행정리더쉽트레이닝.pdf,yes,
PAD3065,국제사회와행정,not_found,0,0,2,,,outputs/pdfs_full/행정학전공__PAD3065__국제사회와행정.pdf,yes,missing_grade_rows
PAD3066,문화행정론,ok,32,5,3,2026,1,outputs/pdfs_full/행정학전공__PAD3066__문화행정론.pdf,yes,
PAD3068,규제정책론,ok,10,4,2,2025,2,outputs/pdfs_full/행정학전공__PAD3068__규제정책론.pdf,yes,
PAD3070,성과관리론,ok,17,4,2,2025,2,outputs/pdfs_full/행정학전공__PAD3070__성과관리론.pdf,yes,
PAD3071,조직행태론,ok,27,5,1,2026,1,outputs/pdfs_full/행정학과__PAD3071__조직행태론.pdf,yes,
PAD3072,정책실험론,ok,11,3,1,2025,2,outputs/pdfs_full/행정학과__PAD3072__정책실험론.pdf,yes,
PAD3073,서베이데이터수집론,ok,10,5,1,2026,1,outputs/pdfs_full/행정학과__PAD3073__서베이데이터수집론.pdf,yes,
