severity,issue_type,course_no,course_name,year,term,detail
warning,coverage_report_issue,NUR2001,간호윤리,,,missing_grade_rows
warning,coverage_report_issue,NUR2008,기본간호학및실습1,,,missing_grade_rows
warning,coverage_report_issue,NUR2009,기본간호학및실습2,,,missing_grade_rows
warning,coverage_report_issue,NUR2021,아동발달과건강,,,missing_grade_rows
warning,coverage_report_issue,NUR2023,성인간호개론,,,missing_grade_rows
warning,coverage_report_issue,NUR2028,출산기건강장애와간호,,,missing_grade_rows
warning,coverage_report_issue,NUR2029,성인건강간호중재론1,,,missing_grade_rows
warning,coverage_report_issue,NUR2031,지역중심간호과학1,,,missing_grade_rows
warning,coverage_report_issue,NUR2033,성장과발달,,,missing_grade_rows
warning,coverage_report_issue,NUR2034,논리와비평적사고,,,missing_grade_rows
warning,coverage_report_issue,NUR2036,기초간호과학4,,,missing_grade_rows
warning,coverage_report_issue,NUR3009,임상실습1,,,missing_grade_rows
warning,coverage_report_issue,NUR3010,임상실습2,,,missing_grade_rows
warning,coverage_report_issue,NUR3015,보건교육,,,missing_grade_rows
warning,coverage_report_issue,NUR3022,한방간호,,,missing_grade_rows
warning,coverage_report_issue,NUR3037,간호생리학,,,missing_grade_rows
warning,coverage_report_issue,NUR3039,인간발달,,,missing_grade_rows
warning,coverage_report_issue,NUR3040,호스피스간호,,,missing_grade_rows
warning,coverage_report_issue,NUR3041,성인건강간호중재론2,,,missing_grade_rows
warning,coverage_report_issue,NUR3046,응급간호학,,,missing_grade_rows
warning,coverage_report_issue,NUR3047,지역중심간호과학2,,,missing_grade_rows
warning,coverage_report_issue,NUR3048,학교중심간호과학,,,missing_grade_rows
warning,coverage_report_issue,NUR3052,중환자간호,,,missing_grade_rows
warning,coverage_report_issue,NUR3053,정신건강간호중재,,,missing_grade_rows
warning,coverage_report_issue,NUR3059,대체요법과간호,,,missing_grade_rows
warning,coverage_report_issue,NUR3060,문화와전인간호,,,missing_grade_rows
warning,coverage_report_issue,NUR3062,심리사회간호,,,missing_grade_rows
warning,coverage_report_issue,NUR3064,간호연구및통계,,,missing_grade_rows
warning,coverage_report_issue,NUR3066,지역사회/정신건강간호,,,missing_grade_rows
warning,coverage_report_issue,NUR3067,통합간호1,,,missing_grade_rows
warning,coverage_report_issue,NUR3069,보건프로그램개발및평가,,,missing_grade_rows
warning,coverage_report_issue,NUR3071,성인간호중재론(배설),,,missing_grade_rows
warning,coverage_report_issue,NUR3073,성인간호중재론(인지와조절),,,missing_grade_rows
warning,coverage_report_issue,NUR3074,성인간호중재론(산화),,,missing_grade_rows
warning,coverage_report_issue,NUR3085,근거기반기본간호이슈,,,missing_grade_rows
warning,coverage_report_issue,NUR3086,대상자교육중재,,,missing_grade_rows
warning,coverage_report_issue,NUR4009,임상실습3,,,missing_grade_rows
warning,coverage_report_issue,NUR4010,임상실습4,,,missing_grade_rows
warning,coverage_report_issue,NUR4021,간호관리학1,,,missing_grade_rows
warning,coverage_report_issue,NUR4022,간호관리학2,,,missing_grade_rows
warning,coverage_report_issue,NUR4043,만성질환자간호,,,missing_grade_rows
warning,coverage_report_issue,NUR4050,임상종합평가(PBL),,,missing_grade_rows
warning,coverage_report_issue,NUR4063,간호과오론,,,missing_grade_rows
warning,coverage_report_issue,NUR4064,통합간호2(중년건강간호),,,missing_grade_rows
warning,coverage_report_issue,NUR4065,통합간호3,,,missing_grade_rows
warning,coverage_report_issue,NUR4066,통합간호4,,,missing_grade_rows
warning,coverage_report_issue,NUR4068,건강증진,,,missing_grade_rows
warning,coverage_report_issue,NUR4069,통합간호실습1,,,missing_grade_rows
warning,coverage_report_issue,NUR4070,통합간호실습2,,,missing_grade_rows
warning,coverage_report_issue,NUR4074,통합간호실습,,,missing_grade_rows
warning,coverage_report_issue,NUR4076,보건교육방법론,,,missing_grade_rows
warning,coverage_report_issue,NUR4079,직업환경중심간호과학,,,missing_grade_rows
warning,coverage_report_issue,NUR4081,성인간호중재론(대사),,,missing_grade_rows
warning,coverage_report_issue,NUR4082,성인간호중재론(순환),,,missing_grade_rows
warning,coverage_report_issue,NUR4098,지역사회간호실습,,,missing_grade_rows
warning,coverage_report_issue,NUR4099,노인간호실습,,,missing_grade_rows
warning,coverage_report_issue,PAD2061,행정기술론,,,missing_grade_rows
warning,coverage_report_issue,PAD3065,국제사회와행정,,,missing_grade_rows
warning,coverage_report_issue,PAD4043,졸업논문캡스톤디자인1,,,missing_grade_rows
warning,coverage_report_issue,PBL4026,반도체공학캡스톤PBL,,,missing_grade_rows
warning,coverage_report_issue,PER2017,중국어커뮤니케이션기초,,,missing_grade_rows
warning,coverage_report_issue,PER2018,중국어커뮤니케이션연습,,,missing_grade_rows
warning,coverage_report_issue,PER2054,한중커뮤니케이션기초1,,,missing_grade_rows
warning,coverage_report_issue,PER2055,중국어통역기초1,,,missing_grade_rows
warning,coverage_report_issue,PER2056,한국어통역기초1,,,missing_grade_rows
warning,coverage_report_issue,PER3031,LANGUAGE AND MIND,,,missing_grade_rows
warning,coverage_report_issue,PER3051,Politics and Drama,,,missing_grade_rows
warning,coverage_report_issue,PER3055,중국어번역기초1,,,missing_grade_rows
warning,coverage_report_issue,PER3056,한국어번역기초1,,,missing_grade_rows
warning,coverage_report_issue,PER3057,중국어번역기초2,,,missing_grade_rows
warning,coverage_report_issue,PER3058,한국어번역기초2,,,missing_grade_rows
warning,coverage_report_issue,PER3059,한중프레젠테이션2,,,missing_grade_rows
warning,coverage_report_issue,PER4033,한중통번역연습,,,missing_grade_rows
warning,coverage_report_issue,PER4034,중한통번역연습,,,missing_grade_rows
warning,coverage_report_issue,PHE2026,야영훈련,,,missing_grade_rows
warning,coverage_report_issue,PHE3123,수상스포츠,,,missing_grade_rows
warning,coverage_report_issue,PHE4092,해부기능학,,,missing_grade_rows
warning,coverage_report_issue,PHE4113,스포츠와도핑,,,missing_grade_rows
warning,coverage_report_issue,PHY4073,나노에너지및환경물리학,,,missing_grade_rows
warning,coverage_report_issue,PHY4080,물리학연구실현장실습4,,,missing_grade_rows
warning,coverage_report_issue,PHY4083,물리학연구캡스톤디자인,,,missing_grade_rows
warning,coverage_report_issue,PNO4035,낭만주의피아노음악,,,missing_grade_rows
warning,coverage_report_issue,PRE2038,의료데이터사이언스통섭,,,missing_grade_rows
warning,coverage_report_issue,PRE2039,의공학융합연구특론,,,missing_grade_rows
warning,coverage_report_issue,PRE2040,융합연구프로젝트1,,,missing_grade_rows
warning,coverage_report_issue,PRE2041,융합연구프로젝트2,,,missing_grade_rows
warning,coverage_report_issue,PSD4028,독재정치,,,missing_grade_rows
warning,coverage_report_issue,ROB2003,전기전자회로,,,missing_grade_rows
warning,coverage_report_issue,SBC0009,AI반도체기술의이해,,,missing_grade_rows
warning,coverage_report_issue,SBC5001,차세대디스플레이,,,missing_grade_rows
warning,coverage_report_issue,SBC5002,나노소재의물성과산업응용,,,missing_grade_rows
warning,coverage_report_issue,SCE2001,양자역학개론,,,missing_grade_rows
warning,coverage_report_issue,SCE2002,융합양자공학,,,missing_grade_rows
warning,coverage_report_issue,SCE3002,기계학습입문,,,missing_grade_rows
warning,coverage_report_issue,SCE4001,반도체공학종합설계1,,,missing_grade_rows
warning,coverage_report_issue,SCE4002,반도체공학종합설계2,,,missing_grade_rows
warning,coverage_report_issue,SCE4003,나노전자공학,,,missing_grade_rows
warning,coverage_report_issue,SCE4004,전자재료,,,missing_grade_rows
warning,coverage_report_issue,SOC3029,조사분석인턴쉽,,,missing_grade_rows
warning,coverage_report_issue,SOC3055,영상사회학,,,missing_grade_rows
warning,coverage_report_issue,SOI1001,인공지능기초,,,missing_grade_rows
warning,coverage_report_issue,SOI1002,파이션기초,,,missing_grade_rows
warning,coverage_report_issue,SOI1004,인공지능캡스톤프로젝트1-1,,,missing_grade_rows
warning,coverage_report_issue,SOI1005,고급파이션프로그래밍,,,missing_grade_rows
warning,coverage_report_issue,SOI1006,인지과학및인공지능,,,missing_grade_rows
warning,coverage_report_issue,SOI1007,지식추출및추론,,,missing_grade_rows
warning,coverage_report_issue,SOI2002,인공지능베이지안이론,,,missing_grade_rows
warning,coverage_report_issue,SOI3009,강화학습이론및응용,,,missing_grade_rows
warning,coverage_report_issue,SOI3015,AI컴퓨팅시스템,,,missing_grade_rows
warning,coverage_report_issue,SOI3016,인지과학연구방법론1,,,missing_grade_rows
warning,coverage_report_issue,SOI4003,인공지능졸업프로젝트,,,missing_grade_rows
warning,coverage_report_issue,SOI4014,데이터사이언스산업트랜드,,,missing_grade_rows
warning,coverage_report_issue,SOI4016,데이터사이언스세미나1,,,missing_grade_rows
warning,coverage_report_issue,SOI4017,데이터사이언스세미나2,,,missing_grade_rows
warning,coverage_report_issue,SOI4018,사회신경과학,,,missing_grade_rows
warning,coverage_report_issue,SYB1106,경제학의이해,,,missing_grade_rows
warning,coverage_report_issue,SYB2113,인터페이스디자인,,,missing_grade_rows
warning,coverage_report_issue,SYB3064,C프로그래밍,,,missing_grade_rows
warning,coverage_report_issue,SYB5044,E-비즈니스개론,,,missing_grade_rows
warning,coverage_report_issue,SYB5103,사례관리론,,,missing_grade_rows
warning,coverage_report_issue,SYB5105,비교의료제도론,,,missing_grade_rows
warning,coverage_report_issue,SYB9106,취업리더십1:성공DNA,,,missing_grade_rows
warning,coverage_report_issue,SYB9113,외국인학생을위한실용한국어,,,missing_grade_rows
warning,coverage_report_issue,SYB9115,긍정컴퓨팅을통한인간과인공지능의공존,,,missing_grade_rows
warning,coverage_report_issue,SYB9129,언어의품격:언어바르고품위있게사용하기,,,missing_grade_rows
warning,coverage_report_issue,SYB9130,빅데이터시대의ESG트렌드,,,missing_grade_rows
warning,coverage_report_issue,SYB9136,알고리즘및컴퓨터적사고,,,missing_grade_rows
warning,coverage_report_issue,SYB9139,전자기학과미래산업,,,missing_grade_rows
warning,coverage_report_issue,SYB9140,일상속의역학:힘과운동의비밀,,,missing_grade_rows
warning,coverage_report_issue,SYB9141,생화학으로읽는몸과세계,,,missing_grade_rows
warning,coverage_report_issue,SYB9145,"AI리터러시,아는것이힘이다",,,missing_grade_rows
warning,coverage_report_issue,SYB9146,AI활용의기초와윤리,,,missing_grade_rows
warning,coverage_report_issue,TOU3074,호텔·관광경영분석론,,,missing_grade_rows
warning,coverage_report_issue,TOU3076,관광거버넌스론,,,missing_grade_rows
warning,coverage_report_issue,URE4034,스마트모빌리티개론,,,missing_grade_rows
warning,coverage_report_issue,VEN2004,창업기초:창업아이디어기획,,,missing_grade_rows
warning,coverage_report_issue,VEN2033,Modern Stress Psychology,,,missing_grade_rows
warning,coverage_report_issue,VEN2034,From K-Pop to K-Beauty: The Rise of Media Platforms and Korean Popular Culture,,,missing_grade_rows
warning,coverage_report_issue,VEN2035,Principles of Chemistry,,,missing_grade_rows
warning,coverage_report_issue,VEN2036,Introduction to Computer Graphics,,,missing_grade_rows
warning,coverage_report_issue,VEN3003,창업심화:사회적기업과창업,,,missing_grade_rows
warning,coverage_report_issue,VEN4002,창업실습:강소기업필드스터디,,,missing_grade_rows
warning,coverage_report_issue,VEN4007,창업실습:실전창업워크숍2,,,missing_grade_rows
warning,coverage_report_issue,VOC4062,성악마스터클래스2,,,missing_grade_rows
