course_no,course_name,canonical_dept_code,canonical_dept_name,opening_dept,year_term_range,first_year,first_term,latest_year,latest_term,grade_row_count,term_count,department_count,pdf_path,parse_status
GEN1100,공학도를위한창의적프로그래밍,H0002886,건축학부,건축학부(학부/서울),2024/1 ~ 2029/2,2024,2,2026,1,24,4,15,outputs/pdfs_full/건축학부__GEN1100__공학도를위한창의적프로그래밍.pdf,ok
GEN2026,논리학,H0002518,소프트웨어전공,소프트웨어전공,2013/1 ~ 2015/2,2013,1,2015,1,28,5,3,outputs/pdfs_full/소프트웨어전공__GEN2026__논리학.pdf,ok
GEN2034,기독교와현대사회1,H0002256,서울 대학,대학(학부/서울),1993/1 ~ 2015/2,2011,1,2014,1,26,5,1,outputs/pdfs_seoul_university/서울_대학__GEN2034__기독교와현대사회1.pdf,ok
GEN2035,기독교와현대사회2,H0002256,서울 대학,대학(학부/서울),1993/1 ~ 2015/1,2010,2,2013,2,26,5,1,outputs/pdfs_seoul_university/서울_대학__GEN2035__기독교와현대사회2.pdf,ok
GEN2052,미분적분학1,H0002521,건축공학부,건축공학부(학부/서울),2005/1 ~ 2027/2,2024,2,2026,1,34,4,23,outputs/pdfs_full/건축공학부__GEN2052__미분적분학1.pdf,ok
GEN2053,미분적분학2,H0002521,건축공학부,건축공학부(학부/서울),2005/1 ~ 2027/2,2024,2,2026,1,36,4,23,outputs/pdfs_full/건축공학부__GEN2053__미분적분학2.pdf,ok
GEN2055,생물학,H0002519,컴퓨터전공,컴퓨터전공,2012/1 ~ 2015/2,2011,2,2015,2,35,5,2,outputs/pdfs_full/컴퓨터전공__GEN2055__생물학.pdf,ok
GEN2076,무용의이해,H0002256,서울 대학,대학(학부/서울),1993/1 ~ 2027/2,2014,2,2017,1,23,5,1,outputs/pdfs_seoul_university/서울_대학__GEN2076__무용의이해.pdf,ok
GEN2078,연극의이해,H0002256,서울 대학,대학(학부/서울),1993/1 ~ 2027/2,2024,2,2026,1,23,4,1,outputs/pdfs_seoul_university/서울_대학__GEN2078__연극의이해.pdf,ok
GEN2079,영화의이해,H0002256,서울 대학,대학(학부/서울),1993/1 ~ 2027/2,2024,2,2026,1,29,4,1,outputs/pdfs_seoul_university/서울_대학__GEN2079__영화의이해.pdf,ok
GEN2081,미술의이해,H0002256,서울 대학,대학(학부/서울),1993/1 ~ 2015/2,2013,2,2015,2,34,5,1,outputs/pdfs_seoul_university/서울_대학__GEN2081__미술의이해.pdf,ok
GEN2082,미학의이해,H0002256,서울 대학,대학(학부/서울),1993/1 ~ 2015/2,2013,2,2015,2,33,5,1,outputs/pdfs_seoul_university/서울_대학__GEN2082__미학의이해.pdf,ok
GEN2094,초급일본어,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2027/2,2024,2,2026,1,32,4,1,outputs/pdfs_seoul_university/서울_대학__GEN2094__초급일본어.pdf,ok
GEN2095,중급일본어,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2027/2,2024,2,2026,1,16,4,1,outputs/pdfs_seoul_university/서울_대학__GEN2095__중급일본어.pdf,ok
GEN2100,기독교영성의 이해,H0002256,서울 대학,대학(학부/서울),2014/2 ~ 2015/2,,,,,0,0,1,outputs/pdfs_seoul_university/서울_대학__GEN2100__기독교영성의_이해.pdf,not_found
GEN2101,성의과학적이해,H0002256,서울 대학,대학(학부/서울),2015/1 ~ 2027/2,2023,1,2025,2,28,5,1,outputs/pdfs_seoul_university/서울_대학__GEN2101__성의과학적이해.pdf,ok
GEN3001,안보학(군사학),H0002256,서울 대학,대학(학부/서울),1993/1 ~ 2027/2,2022,1,2026,1,8,5,1,outputs/pdfs_seoul_university/서울_대학__GEN3001__안보학(군사학).pdf,ok
GEN3002,안전및조직관리사례연구(군사학),H0002256,서울 대학,대학(학부/서울),1993/1 ~ 2027/2,2022,2,2025,2,6,4,1,outputs/pdfs_seoul_university/서울_대학__GEN3002__안전및조직관리사례연구(군사학).pdf,ok
GEN3015,법학일반론,H0003542,법학과,법학과(학부/서울),1993/1 ~ 2014/2,2010,1,2014,1,26,5,2,outputs/pdfs_full/법학과__GEN3015__법학일반론.pdf,ok
GEN3016,생활법률,H0002256,서울 대학,대학(학부/서울),1993/1 ~ 2027/2,2024,2,2026,1,23,4,1,outputs/pdfs_seoul_university/서울_대학__GEN3016__생활법률.pdf,ok
GEN3032,기초물리학,H0002256,서울 대학,대학(학부/서울),2007/1 ~ 2027/2,2013,1,2018,1,28,5,1,outputs/pdfs_seoul_university/서울_대학__GEN3032__기초물리학.pdf,ok
GEN3033,기초화학,H0002256,서울 대학,대학(학부/서울),2007/1 ~ 2027/2,2019,1,2023,1,21,5,1,outputs/pdfs_seoul_university/서울_대학__GEN3033__기초화학.pdf,ok
GEN3039,환타지소설과문화콘텐츠,H0002256,서울 대학,대학(학부/서울),2007/1 ~ 2015/1,2011,2,2013,2,30,5,1,outputs/pdfs_seoul_university/서울_대학__GEN3039__환타지소설과문화콘텐츠.pdf,ok
GEN3041,초급중국어1,H0002574,전기·생체공학부,전기·생체공학부(학부/서울),2016/1 ~ 2019/2,2024,2,2026,1,30,4,17,outputs/pdfs_full/전기·생체공학부__GEN3041__초급중국어1.pdf,ok
GEN3042,초급중국어2,H0002256,서울 대학,대학(학부/서울),2009/1 ~ 2027/2,2015,1,2019,2,19,5,1,outputs/pdfs_seoul_university/서울_대학__GEN3042__초급중국어2.pdf,ok
GEN3052,환경공학,H0002570,도시공학과,도시공학과(학부/서울),2000/1 ~ 2001/2,2020,2,2025,2,19,5,2,outputs/pdfs_full/도시공학과__GEN3052__환경공학.pdf,ok
GEN3058,공업경제학,H0002521,건축공학부,건축공학부(학부/서울),2008/1 ~ 2030/2,2024,2,2026,1,25,4,4,outputs/pdfs_full/건축공학부__GEN3058__공업경제학.pdf,ok
GEN3073,연주와비평1,H0002737,성악과,성악과(학부/서울),1994/1 ~ 2027/2,2022,1,2026,1,31,5,6,outputs/pdfs_full/성악과__GEN3073__연주와비평1.pdf,ok
GEN3074,연주와비평2,H0002737,성악과,성악과(학부/서울),1994/1 ~ 2027/2,2022,2,2025,2,28,4,6,outputs/pdfs_full/성악과__GEN3074__연주와비평2.pdf,ok
GEN3075,연주와비평3,H0002737,성악과,성악과(학부/서울),1995/1 ~ 2028/2,2022,1,2026,1,33,5,6,outputs/pdfs_full/성악과__GEN3075__연주와비평3.pdf,ok
GEN3076,연주와비평4,H0002737,성악과,성악과(학부/서울),1995/1 ~ 2028/2,2022,2,2025,2,30,4,6,outputs/pdfs_full/성악과__GEN3076__연주와비평4.pdf,ok
GEN3082,보건학,H0003621,간호학전공(야),간호학전공(야),2013/1 ~ 2017/2,,,,,0,0,3,outputs/pdfs_full/간호학전공(야)__GEN3082__보건학.pdf,not_found
GEN3083,영양과건강,H0004816,간호학과,간호학과,2017/1 ~ 2027/2,2022,2,2025,2,24,4,4,outputs/pdfs_full/간호학과__GEN3083__영양과건강.pdf,ok
GEN3086,구급법,H0002256,서울 대학,대학(학부/서울),1993/1 ~ 2027/2,2024,2,2026,1,20,4,1,outputs/pdfs_seoul_university/서울_대학__GEN3086__구급법.pdf,ok
GEN3093,벤처실전전략,H0002256,서울 대학,대학(학부/서울),2006/1 ~ 2015/1,2013,1,2015,1,5,5,1,outputs/pdfs_seoul_university/서울_대학__GEN3093__벤처실전전략.pdf,ok
GEN3095,Relational dialogue,H0002256,서울 대학,대학(학부/서울),2014/2 ~ 2014/2,,,,,0,0,1,outputs/pdfs_seoul_university/서울_대학__GEN3095__Relational_dialogue.pdf,not_found
GEN3096,Modern Stress and You,H0004360,글로벌 CEO 창업 융합전공,글로벌 CEO 창업 융합전공,2025/2 ~ 2026/1,2024,2,2026,1,27,4,2,outputs/pdfs_full/글로벌_CEO_창업_융합전공__GEN3096__Modern_Stress_and_You.pdf,ok
GEN3097,디자인으로 세상읽기,H0002256,서울 대학,대학(학부/서울),2014/2 ~ 2027/2,2024,2,2026,1,7,4,1,outputs/pdfs_seoul_university/서울_대학__GEN3097__디자인으로_세상읽기.pdf,ok
GEN3098,알기쉬운경제원리,H0002256,서울 대학,대학(학부/서울),2017/1 ~ 2027/2,2017,1,2018,2,21,4,1,outputs/pdfs_seoul_university/서울_대학__GEN3098__알기쉬운경제원리.pdf,ok
GEN4001,조직리더십(군사학),H0002256,서울 대학,대학(학부/서울),1993/1 ~ 2027/2,2022,1,2026,1,7,5,1,outputs/pdfs_seoul_university/서울_대학__GEN4001__조직리더십(군사학).pdf,ok
GEN4002,조직리더십사례연구(군사학),H0002256,서울 대학,대학(학부/서울),1993/1 ~ 2027/2,2022,2,2025,2,6,4,1,outputs/pdfs_seoul_university/서울_대학__GEN4002__조직리더십사례연구(군사학).pdf,ok
GEN4012,식생활문화,H0003584,식품영양학과,식품영양학과,2013/1 ~ 2030/2,2022,1,2026,1,20,5,2,outputs/pdfs_full/식품영양학과__GEN4012__식생활문화.pdf,ok
GEN4027,교육과사회,H0002256,서울 대학,대학(학부/서울),1993/1 ~ 2024/2,2019,2,2021,2,22,5,1,outputs/pdfs_seoul_university/서울_대학__GEN4027__교육과사회.pdf,ok
GEN4029,인간관계훈련,H0002256,서울 대학,대학(학부/서울),1993/1 ~ 2027/2,2024,2,2026,1,28,4,1,outputs/pdfs_seoul_university/서울_대학__GEN4029__인간관계훈련.pdf,ok
GEN4065,원자력과환경,H0002256,서울 대학,대학(학부/서울),1993/1 ~ 2004/2,2011,2,2015,2,30,5,1,outputs/pdfs_seoul_university/서울_대학__GEN4065__원자력과환경.pdf,ok
GEN4066,기초수학,H0002256,서울 대학,대학(학부/서울),1993/1 ~ 2027/2,2024,2,2026,1,25,4,1,outputs/pdfs_seoul_university/서울_대학__GEN4066__기초수학.pdf,ok
GEN4070,천체와우주,H0002256,서울 대학,대학(학부/서울),1993/1 ~ 2014/2,2010,2,2014,2,35,5,1,outputs/pdfs_seoul_university/서울_대학__GEN4070__천체와우주.pdf,ok
GEN4073,사람과유전자,H0003621,간호학전공(야),간호학전공(야),2013/1 ~ 2014/2,2023,2,2025,2,28,5,2,outputs/pdfs_full/간호학전공(야)__GEN4073__사람과유전자.pdf,ok
GEN4075,미래지구환경과생태계,H0003621,간호학전공(야),간호학전공(야),2013/1 ~ 2015/2,2024,2,2026,1,15,4,2,outputs/pdfs_full/간호학전공(야)__GEN4075__미래지구환경과생태계.pdf,ok
GEN4078,유엔과세계평화,H0002256,서울 대학,대학(학부/서울),1994/1 ~ 2015/2,2011,1,2015,1,22,5,1,outputs/pdfs_seoul_university/서울_대학__GEN4078__유엔과세계평화.pdf,ok
GEN4079,사회봉사,H0002599,의예과,의예과(학부/서울),2005/1 ~ 2005/2,,,,,0,0,3,outputs/pdfs_full/의예과__GEN4079__사회봉사.pdf,not_found
GEN4084,사회봉사리더십,H0002256,서울 대학,대학(학부/서울),1997/1 ~ 2027/2,2013,1,2015,1,21,5,1,outputs/pdfs_seoul_university/서울_대학__GEN4084__사회봉사리더십.pdf,ok
GEN4088,결혼적응교육,H0002256,서울 대학,대학(학부/서울),2002/1 ~ 2015/2,2012,1,2014,1,28,5,1,outputs/pdfs_seoul_university/서울_대학__GEN4088__결혼적응교육.pdf,ok
GEN4091,과학기술의철학적이해,H0002886,건축학부,건축학부(학부/서울),2005/1 ~ 2027/2,2024,2,2026,1,31,4,67,outputs/pdfs_full/건축학부__GEN4091__과학기술의철학적이해.pdf,ok
GEN4092,영어듣기의원리,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2027/2,2016,2,2018,2,29,5,1,outputs/pdfs_seoul_university/서울_대학__GEN4092__영어듣기의원리.pdf,ok
GEN4093,영어읽기의원리,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2015/2,2013,2,2015,2,17,5,1,outputs/pdfs_seoul_university/서울_대학__GEN4093__영어읽기의원리.pdf,ok
GEN4094,영문쓰기의원리,H0002519,컴퓨터전공,컴퓨터전공,2009/1 ~ 2009/2,2016,2,2018,2,17,5,2,outputs/pdfs_full/컴퓨터전공__GEN4094__영문쓰기의원리.pdf,ok
GEN4095,스노보드,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2019/2,2012,1,2016,2,5,5,1,outputs/pdfs_seoul_university/서울_대학__GEN4095__스노보드.pdf,ok
GEN4100,융합캡스톤디자인과TRIZ1,H0002256,서울 대학,대학(학부/서울),2015/1 ~ 2027/2,2015,1,2016,1,4,2,1,outputs/pdfs_seoul_university/서울_대학__GEN4100__융합캡스톤디자인과TRIZ1.pdf,ok
GEN5010,지적재산법,H0003878,창업융합전공,창업융합전공,2021/1 ~ 2028/2,2024,2,2026,1,18,4,2,outputs/pdfs_full/창업융합전공__GEN5010__지적재산법.pdf,ok
GEN5014,기초스페인어,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2027/2,2024,2,2026,1,24,4,1,outputs/pdfs_seoul_university/서울_대학__GEN5014__기초스페인어.pdf,ok
GEN5019,매경-한양CEO특강,H0002256,서울 대학,대학(학부/서울),2003/1 ~ 2025/2,2022,1,2024,2,5,5,1,outputs/pdfs_seoul_university/서울_대학__GEN5019__매경-한양CEO특강.pdf,ok
GEN5026,테크노경영학(스타트업종합설계),H0002886,건축학부,건축학부(학부/서울),2014/1 ~ 2028/2,2024,2,2026,1,23,4,16,outputs/pdfs_full/건축학부__GEN5026__테크노경영학(스타트업종합설계).pdf,ok
GEN5027,인터넷과법,H0003542,법학과,법학과(학부/서울),2005/1 ~ 2016/2,2010,1,2015,1,27,5,1,outputs/pdfs_full/법학과__GEN5027__인터넷과법.pdf,ok
GEN5028,민법의이해,H0002256,서울 대학,대학(학부/서울),2005/1 ~ 2027/2,2024,2,2026,1,20,4,1,outputs/pdfs_seoul_university/서울_대학__GEN5028__민법의이해.pdf,ok
GEN5029,커리어개발Ⅰ:취.창업진로로드맵,H0002886,건축학부,건축학부(학부/서울),2005/1 ~ 2027/2,2022,1,2026,1,35,5,70,outputs/pdfs_full/건축학부__GEN5029__커리어개발I_취.창업진로로드맵.pdf,ok
GEN5047,관광과레저,H0002256,서울 대학,대학(학부/서울),2007/1 ~ 2027/2,2014,1,2018,1,28,5,1,outputs/pdfs_seoul_university/서울_대학__GEN5047__관광과레저.pdf,ok
GEN5048,호텔산업의이해,H0002256,서울 대학,대학(학부/서울),2007/1 ~ 2027/2,2024,2,2026,1,18,4,1,outputs/pdfs_seoul_university/서울_대학__GEN5048__호텔산업의이해.pdf,ok
GEN5049,대중문화와패션,H0002256,서울 대학,대학(학부/서울),2005/1 ~ 2027/2,2022,2,2025,2,23,4,1,outputs/pdfs_seoul_university/서울_대학__GEN5049__대중문화와패션.pdf,ok
GEN5060,동양철학의이해,H0003621,간호학전공(야),간호학전공(야),2013/1 ~ 2017/2,2024,2,2026,1,15,4,3,outputs/pdfs_full/간호학전공(야)__GEN5060__동양철학의이해.pdf,ok
GEN5061,사랑의철학,H0002256,서울 대학,대학(학부/서울),2005/1 ~ 2027/2,2016,2,2018,2,30,5,1,outputs/pdfs_seoul_university/서울_대학__GEN5061__사랑의철학.pdf,ok
GEN5069,중급프랑스어,H0002256,서울 대학,대학(학부/서울),2005/1 ~ 2027/2,2024,2,2026,1,25,4,1,outputs/pdfs_seoul_university/서울_대학__GEN5069__중급프랑스어.pdf,ok
GEN5072,영어연기개론,H0002256,서울 대학,대학(학부/서울),2005/1 ~ 2027/2,2024,2,2026,1,16,4,1,outputs/pdfs_seoul_university/서울_대학__GEN5072__영어연기개론.pdf,ok
GEN5073,영어권생활문화와영어학습,H0002256,서울 대학,대학(학부/서울),2005/1 ~ 2027/2,2024,2,2026,1,17,4,1,outputs/pdfs_seoul_university/서울_대학__GEN5073__영어권생활문화와영어학습.pdf,ok
GEN5078,기본법률한자,H0003542,법학과,법학과(학부/서울),2006/1 ~ 2014/2,2010,1,2014,1,32,5,1,outputs/pdfs_full/법학과__GEN5078__기본법률한자.pdf,ok
GEN5081,비즈니스설득심리,H0002936,STS(과학기술학)전공,STS(과학기술학)전공,2006/1 ~ 2018/2,2014,2,2018,2,39,5,2,outputs/pdfs_full/STS(과학기술학)전공__GEN5081__비즈니스설득심리.pdf,ok
GEN5083,세계화와법의이해,H0002256,서울 대학,대학(학부/서울),2007/1 ~ 2019/1,2017,1,2019,1,25,5,1,outputs/pdfs_seoul_university/서울_대학__GEN5083__세계화와법의이해.pdf,ok
GEN5091,생활영어회화1,H0003587,체육학과,체육학과,2013/1 ~ 2016/2,2013,1,2015,1,14,3,1,outputs/pdfs_full/체육학과__GEN5091__생활영어회화1.pdf,ok
GEN5092,생활영어회화2,H0003587,체육학과,체육학과,2013/1 ~ 2016/2,2013,2,2014,2,8,2,1,outputs/pdfs_full/체육학과__GEN5092__생활영어회화2.pdf,ok
GEN5093,생활영어회화3,H0003587,체육학과,체육학과,2013/1 ~ 2017/2,2013,1,2015,1,15,3,1,outputs/pdfs_full/체육학과__GEN5093__생활영어회화3.pdf,ok
GEN5094,생활영어회화4,H0003587,체육학과,체육학과,2013/1 ~ 2017/2,2013,2,2014,2,8,2,1,outputs/pdfs_full/체육학과__GEN5094__생활영어회화4.pdf,ok
GEN5095,생활영어회화5,H0003587,체육학과,체육학과,2013/1 ~ 2018/2,2013,1,2015,1,12,3,1,outputs/pdfs_full/체육학과__GEN5095__생활영어회화5.pdf,ok
GEN5096,생활영어회화6,H0003587,체육학과,체육학과,2013/1 ~ 2018/2,2013,2,2018,2,16,5,1,outputs/pdfs_full/체육학과__GEN5096__생활영어회화6.pdf,ok
GEN5097,문화콘텐츠의비전과전략,H0002256,서울 대학,대학(학부/서울),2007/1 ~ 2018/2,2016,2,2018,2,24,5,1,outputs/pdfs_seoul_university/서울_대학__GEN5097__문화콘텐츠의비전과전략.pdf,ok
GEN5099,국제비지니스윤리,H0002256,서울 대학,대학(학부/서울),2008/1 ~ 2027/2,2013,1,2015,1,27,5,1,outputs/pdfs_seoul_university/서울_대학__GEN5099__국제비지니스윤리.pdf,ok
GEN5100,커리어개발Ⅱ:취.창업진로포트폴리오,H0002886,건축학부,건축학부(학부/서울),2015/1 ~ 2030/2,2022,2,2025,2,27,4,73,outputs/pdfs_full/건축학부__GEN5100__커리어개발II_취.창업진로포트폴리오.pdf,ok
GEN6006,특허법의이해,H0002518,소프트웨어전공,소프트웨어전공,2013/1 ~ 2016/2,2024,2,2026,1,31,4,3,outputs/pdfs_full/소프트웨어전공__GEN6006__특허법의이해.pdf,ok
GEN6007,대중문화와법,H0002256,서울 대학,대학(학부/서울),2008/1 ~ 2027/2,2024,2,2026,1,17,4,1,outputs/pdfs_seoul_university/서울_대학__GEN6007__대중문화와법.pdf,ok
GEN6023,상상과창조,H0002256,서울 대학,대학(학부/서울),2008/1 ~ 2027/2,2024,2,2026,1,18,4,1,outputs/pdfs_seoul_university/서울_대학__GEN6023__상상과창조.pdf,ok
