campus_code,dept_code,dept_name,course_no,course_name,year,term,year_term_range,opening_dept,A+,A,B+,B,C+,C,D+,D,F,P,S,U,A+_count,A_count,B+_count,B_count,C+_count,C_count,D+_count,D_count,F_count,P_count,S_count,U_count,parse_status,pdf_path,error,total_count
H0002256,H0002801,독어독문학과,GER1064,유럽문화지역의이해,2025,2,2009/1 ~ 2029/2,독어독문학(학부/서울),38.1,,47.62,,9.52,4.76,,,,,,,8,,10,,2,1,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER1064__유럽문화지역의이해.pdf,,21
H0002256,H0002801,독어독문학과,GER1065,멀티미디어독일어,2019,1,2009/1 ~ 2019/2,독어독문학(학부/서울),25,16.67,20.83,25,8.33,4.17,,,,,,,6,4,5,6,2,1,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER1065__멀티미디어독일어.pdf,,24
H0002256,H0002801,독어독문학과,GER1066,독일어회화B1-2,2025,1,2020/1 ~ 2025/2,독어독문학(학부/서울),33.33,66.67,,,,,,,,,,,3,6,,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER1066__독일어회화B1-2.pdf,,9
H0002256,H0002801,독어독문학과,GER1067,독일어회화B2-2,2025,2,2020/1 ~ 2025/2,독어독문학(학부/서울),60,20,20,,,,,,,,,,3,1,1,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER1067__독일어회화B2-2.pdf,,5
H0002256,H0002801,독어독문학과,GER1068,독일문학의흐름,2025,1,2020/1 ~ 2028/2,독어독문학(학부/서울),36.84,5.26,42.11,5.26,10.53,,,,,,,,7,1,8,1,2,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER1068__독일문학의흐름.pdf,,19
H0002256,H0002801,독어독문학과,GER1069,언어와마음,2025,2,2022/1 ~ 2028/2,독어독문학(학부/서울),23.53,52.94,11.76,11.76,,,,,,,,,4,9,2,2,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER1069__언어와마음.pdf,,17
H0002256,H0002801,독어독문학과,GER2005,중급독문법,2025,2,2008/1 ~ 2028/2,독어독문학(학부/서울),34.62,7.69,34.62,7.69,11.54,,,,,3.85,,,9,2,9,2,3,,,,,1,,,ok,outputs/pdfs_full/독어독문학과__GER2005__중급독문법.pdf,,26
H0002256,H0002801,독어독문학과,GER2028,문학과신화,2015,2,2006/1 ~ 2016/1,독어독문학(학부/서울),27.27,,63.64,,9.09,,,,,,,,3,,7,,1,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2028__문학과신화.pdf,,11
H0002256,H0002801,독어독문학과,GER2036,유럽속의독일역사,2016,1,2006/1 ~ 2016/1,독어독문학(학부/서울),40,,46.67,,13.33,,,,,,,,6,,7,,2,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2036__유럽속의독일역사.pdf,,15
H0002256,H0002801,독어독문학과,GER2059,생활독일어,2016,1,2010/1 ~ 2016/1,독어독문학(학부/서울),35.29,5.88,29.41,5.88,23.53,,,,,,,,6,1,5,1,4,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2059__생활독일어.pdf,,17
H0002256,H0002801,독어독문학과,GER2063,독일문학의대표작품,2020,1,2008/1 ~ 2026/2,독어독문학(학부/서울),40,5,30,15,5,5,,,,,,,8,1,6,3,1,1,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2063__독일문학의대표작품.pdf,,20
H0002256,H0002801,독어독문학과,GER2066,독일어회화A1,2025,1,2008/1 ~ 2027/2,독어독문학(학부/서울),36.36,18.18,27.27,9.09,9.09,,,,,,,,4,2,3,1,1,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2066__독일어회화A1.pdf,,11
H0002256,H0002801,독어독문학과,GER2068,독일어회화A2,2026,1,2008/1 ~ 2028/2,독어독문학(학부/서울),37.5,37.5,12.5,,,,,,,,12.5,,3,3,1,,,,,,,,1,,ok,outputs/pdfs_full/독어독문학과__GER2068__독일어회화A2.pdf,,8
H0002256,H0002801,독어독문학과,GER2070,독일문화와유럽문화,2014,2,2007/1 ~ 2016/1,독어독문학(학부/서울),71.43,28.57,,,,,,,,,,,10,4,,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2070__독일문화와유럽문화.pdf,,14
H0002256,H0002801,독어독문학과,GER2071,독일어회화B1,2026,1,2008/1 ~ 2029/2,독어독문학(학부/서울),55.56,22.22,22.22,,,,,,,,,,5,2,2,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2071__독일어회화B1.pdf,,9
H0002256,H0002801,독어독문학과,GER2072,독일어회화B2,2025,2,2008/1 ~ 2029/2,독어독문학(학부/서울),71.43,14.29,,,14.29,,,,,,,,5,1,,,1,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2072__독일어회화B2.pdf,,7
H0002256,H0002801,독어독문학과,GER2074,독문학입문,2025,1,2010/1 ~ 2028/2,독어독문학(학부/서울),37.5,6.25,31.25,6.25,12.5,,6.25,,,,,,6,1,5,1,2,,1,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2074__독문학입문.pdf,,16
H0002256,H0002801,독어독문학과,GER2075,독문법연습,2016,1,2014/1 ~ 2016/1,독어독문학(학부/서울),31.25,6.25,43.75,,6.25,12.5,,,,,,,5,1,7,,1,2,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2075__독문법연습.pdf,,16
H0002256,H0002801,독어독문학과,GER2076,독일어문장의이해,2015,2,2014/1 ~ 2016/1,독어독문학(학부/서울),27.27,9.09,36.36,9.09,18.18,,,,,,,,3,1,4,1,2,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2076__독일어문장의이해.pdf,,11
H0002256,H0002801,독어독문학과,GER2077,독어회화의길잡이,2020,2,2016/2 ~ 2020/2,독어독문학(학부/서울),41.67,,41.67,16.67,,,,,,,,,5,,5,2,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2077__독어회화의길잡이.pdf,,12
H0002256,H0002801,독어독문학과,GER2078,독일어회화의기초,2019,1,2017/1 ~ 2020/2,독어독문학(학부/서울),34.78,4.35,39.13,,17.39,4.35,,,,,,,8,1,9,,4,1,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2078__독일어회화의기초.pdf,,23
H0002256,H0002801,독어독문학과,GER2079,유럽의역사와문화,2026,1,2017/1 ~ 2028/2,독어독문학(학부/서울),40.91,,40.91,,4.55,9.09,4.55,,,,,,9,,9,,1,2,1,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2079__유럽의역사와문화.pdf,,22
H0002256,H0002801,독어독문학과,GER2080,독일어텍스트분석,2025,2,2016/2 ~ 2026/1,독어독문학(학부/서울),57.14,14.29,14.29,,,,,14.29,,,,,4,1,1,,,,,1,,,,,ok,outputs/pdfs_full/독어독문학과__GER2080__독일어텍스트분석.pdf,,7
H0002256,H0002801,독어독문학과,GER2081,유럽과세계경제,2018,2,2016/2 ~ 2020/2,독어독문학(학부/서울),60,10,30,,,,,,,,,,6,1,3,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2081__유럽과세계경제.pdf,,10
H0002256,H0002801,독어독문학과,GER2082,유럽현대예술,2025,2,2016/2 ~ 2029/2,독어독문학(학부/서울),25,15,35,5,10,10,,,,,,,5,3,7,1,2,2,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2082__유럽현대예술.pdf,,20
H0002256,H0002801,독어독문학과,GER2083,독일어문장분석,2026,1,2016/2 ~ 2028/2,독어독문학(학부/서울),40.91,,40.91,,18.18,,,,,,,,9,,9,,4,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2083__독일어문장분석.pdf,,22
H0002256,H0002801,독어독문학과,GER2084,독일어권시사토픽,2025,2,2019/1 ~ 2028/2,독어독문학(학부/서울),52.94,23.53,17.65,,5.88,,,,,,,,9,4,3,,1,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2084__독일어권시사토픽.pdf,,17
H0002256,H0002801,독어독문학과,GER2085,독일어회화C1,2021,1,2021/1 ~ 2029/2,독어독문학(학부/서울),66.67,33.33,,,,,,,,,,,4,2,,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER2085__독일어회화C1.pdf,,6
H0002256,H0002801,독어독문학과,GER3035,세계속독일과유럽의새로운위상,2023,2,2007/1 ~ 2030/2,독어독문학(학부/서울),25,50,12.5,12.5,,,,,,,,,2,4,1,1,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER3035__세계속독일과유럽의새로운위상.pdf,,8
H0002256,H0002801,독어독문학과,GER3048,독일드라마의이해,2016,2,2005/1 ~ 2016/2,독어독문학(학부/서울),23.81,14.29,28.57,9.52,19.05,,4.76,,,,,,5,3,6,2,4,,1,,,,,,ok,outputs/pdfs_full/독어독문학과__GER3048__독일드라마의이해.pdf,,21
H0002256,H0002801,독어독문학과,GER3068,실용독일어,2018,1,2016/2 ~ 2021/2,독어독문학(학부/서울),100,,,,,,,,,,,,13,,,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER3068__실용독일어.pdf,,13
H0002256,H0002801,독어독문학과,GER3083,중급독일어회화1,2018,1,2007/1 ~ 2021/2,독어독문학(학부/서울),30.77,30.77,30.77,7.69,,,,,,,,,4,4,4,1,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER3083__중급독일어회화1.pdf,,13
H0002256,H0002801,독어독문학과,GER3086,독일어회화C2,2023,2,2007/1 ~ 2029/2,독어독문학(학부/서울),60,40,,,,,,,,,,,6,4,,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER3086__독일어회화C2.pdf,,10
H0002256,H0002801,독어독문학과,GER3089,독일어구문분석및연습,2011,2,2008/1 ~ 2016/1,독어독문학(학부/서울),66.67,,16.67,16.67,,,,,,,,,4,,1,1,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER3089__독일어구문분석및연습.pdf,,6
H0002256,H0002801,독어독문학과,GER3090,유럽문화연구,2014,2,2011/1 ~ 2016/1,독어독문학(학부/서울),8.33,54.17,37.5,,,,,,,,,,2,13,9,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER3090__유럽문화연구.pdf,,24
H0002256,H0002801,독어독문학과,GER3093,독일어에세이강독,2021,1,2011/1 ~ 2021/2,독어독문학(학부/서울),42.11,,52.63,5.26,,,,,,,,,8,,10,1,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER3093__독일어에세이강독.pdf,,19
H0002256,H0002801,독어독문학과,GER3096,독일연극제작실습워크샵캡스톤디자인,2018,1,2012/1 ~ 2022/2,독어독문학(학부/서울),87.5,12.5,,,,,,,,,,,7,1,,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER3096__독일연극제작실습워크샵캡스톤디자인.pdf,,8
H0002256,H0002801,독어독문학과,GER3097,독일드라마캡스톤디자인,2024,2,2012/1 ~ 2029/2,독어독문학(학부/서울),78.57,21.43,,,,,,,,,,,11,3,,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER3097__독일드라마캡스톤디자인.pdf,,14
H0002256,H0002801,독어독문학과,GER3098,독일문학의고전,2016,1,2015/1 ~ 2016/1,독어독문학(학부/서울),30,45,15,5,5,,,,,,,,6,9,3,1,1,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER3098__독일문학의고전.pdf,,20
H0002256,H0002801,독어독문학과,GER3100,유럽지역캡스톤디자인,2018,1,2016/2 ~ 2021/2,독어독문학(학부/서울),30.77,61.54,7.69,,,,,,,,,,4,8,1,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER3100__유럽지역캡스톤디자인.pdf,,13
H0002256,H0002801,독어독문학과,GER3101,현대독일사회와문화,2021,1,2016/2 ~ 2021/2,독어독문학(학부/서울),29.41,47.06,17.65,5.88,,,,,,,,,5,8,3,1,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER3101__현대독일사회와문화.pdf,,17
H0002256,H0002801,독어독문학과,GER3102,유럽통상실무,2018,2,2016/2 ~ 2021/2,독어독문학(학부/서울),66.67,33.33,,,,,,,,,,,4,2,,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER3102__유럽통상실무.pdf,,6
H0002256,H0002801,독어독문학과,GER3103,유럽영상문화와예술,2025,2,2016/2 ~ 2029/2,독어독문학(학부/서울),57.14,42.86,,,,,,,,,,,4,3,,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER3103__유럽영상문화와예술.pdf,,7
H0002256,H0002801,독어독문학과,GER3105,언어인지데이터분석방법론,2026,1,2023/1 ~ 2029/2,독어독문학(학부/서울),100,,,,,,,,,,,,5,,,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER3105__언어인지데이터분석방법론.pdf,,5
H0002256,H0002801,독어독문학과,GER3106,제2언어습득,2024,2,2023/2 ~ 2030/2,독어독문학(학부/서울),60,40,,,,,,,,,,,3,2,,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER3106__제2언어습득.pdf,,5
H0002256,H0002801,독어독문학과,GER4030,독일어읽기와쓰기,2024,2,2015/1 ~ 2029/2,독어독문학(학부/서울),71.43,14.29,14.29,,,,,,,,,,5,1,1,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER4030__독일어읽기와쓰기.pdf,,7
H0002256,H0002801,독어독문학과,GER4039,디지털예술과문화,2015,2,2012/1 ~ 2016/1,독어독문학(학부/서울),41.67,,41.67,,16.67,,,,,,,,5,,5,,2,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER4039__디지털예술과문화.pdf,,12
H0002256,H0002801,독어독문학과,GER4043,유럽영상문화,2015,2,2007/1 ~ 2016/1,독어독문학(학부/서울),40.74,3.7,37.04,7.41,11.11,,,,,,,,11,1,10,2,3,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER4043__유럽영상문화.pdf,,27
H0002256,H0002801,독어독문학과,GER4060,광고와언어,2015,2,1999/1 ~ 2016/2,독어독문학(학부/서울),38.46,7.69,30.77,,23.08,,,,,,,,5,1,4,,3,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER4060__광고와언어.pdf,,13
H0002256,H0002801,독어독문학과,GER4062,스크린독일어,2018,1,2006/1 ~ 2018/2,독어독문학(학부/서울),41.67,,37.5,,20.83,,,,,,,,10,,9,,5,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER4062__스크린독일어.pdf,,24
H0002256,H0002801,독어독문학과,GER4069,독어회화입문,2015,2,2006/1 ~ 2016/1,독어독문학(학부/서울),27.78,16.67,33.33,5.56,11.11,5.56,,,,,,,5,3,6,1,2,1,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER4069__독어회화입문.pdf,,18
H0002256,H0002256,서울 대학,GER4070,독일문학읽기,2019,2,2002/1 ~ 2027/2,대학(학부/서울),4.76,28.57,28.57,9.52,14.29,9.52,,4.76,,,,,1,6,6,2,3,2,,1,,,,,ok,outputs/pdfs_seoul_university/서울_대학__GER4070__독일문학읽기.pdf,,21
H0002256,H0002801,독어독문학과,GER4088,고급독일어회화연습,2014,2,2008/1 ~ 2016/1,독어독문학(학부/서울),80,,20,,,,,,,,,,4,,1,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER4088__고급독일어회화연습.pdf,,5
H0002256,H0002801,독어독문학과,GER4090,유럽문학과종교,2018,1,2012/1 ~ 2018/1,독어독문학(학부/서울),71.43,28.57,,,,,,,,,,,5,2,,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER4090__유럽문학과종교.pdf,,7
H0002256,H0002801,독어독문학과,GER4091,영상커뮤니케이션과언어학,2015,1,2012/1 ~ 2016/1,독어독문학(학부/서울),22.22,22.22,33.33,11.11,11.11,,,,,,,,2,2,3,1,1,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER4091__영상커뮤니케이션과언어학.pdf,,9
H0002256,H0002801,독어독문학과,GER4094,독일문제작가연구,2015,2,2012/1 ~ 2016/1,독어독문학(학부/서울),71.43,28.57,,,,,,,,,,,5,2,,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER4094__독일문제작가연구.pdf,,7
H0002256,H0002801,독어독문학과,GER4095,젠더와문학,2026,1,2016/1 ~ 2030/2,독어독문학(학부/서울),75,25,,,,,,,,,,,6,2,,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER4095__젠더와문학.pdf,,8
H0002256,H0002801,독어독문학과,GER4096,현대독문학과영화,2016,1,2014/1 ~ 2016/1,독어독문학(학부/서울),38.46,,38.46,,23.08,,,,,,,,5,,5,,3,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER4096__현대독문학과영화.pdf,,13
H0002256,H0002801,독어독문학과,GER4097,유럽신화와서사,2018,1,2016/2 ~ 2026/2,독어독문학(학부/서울),41.67,,41.67,,16.67,,,,,,,,5,,5,,2,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER4097__유럽신화와서사.pdf,,12
H0002256,H0002801,독어독문학과,GER4098,유럽의기억문화,2019,2,2016/2 ~ 2026/2,독어독문학(학부/서울),25,75,,,,,,,,,,,1,3,,,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER4098__유럽의기억문화.pdf,,4
H0002256,H0002801,독어독문학과,GER4099,현대유럽의문화와사상,2021,2,2020/2 ~ 2023/1,독어독문학(학부/서울),9.09,27.27,45.45,18.18,,,,,,,,,1,3,5,2,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER4099__현대유럽의문화와사상.pdf,,11
H0002256,H0002801,독어독문학과,GER4100,현대독일문학의지형도,2026,1,2023/2 ~ 2030/2,독어독문학(학부/서울),71.43,14.29,,14.29,,,,,,,,,5,1,,1,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER4100__현대독일문학의지형도.pdf,,7
H0002256,H0002801,독어독문학과,GER4101,글로벌사회문화변동의비교와분석,2025,2,2024/2 ~ 2030/2,독어독문학(학부/서울),28.57,28.57,28.57,14.29,,,,,,,,,2,2,2,1,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER4101__글로벌사회문화변동의비교와분석.pdf,,7
H0002256,H0002801,독어독문학과,GER5001,독어학의첫걸음,2016,1,2013/1 ~ 2016/1,독어독문학(학부/서울),30,15,30,15,5,5,,,,,,,6,3,6,3,1,1,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER5001__독어학의첫걸음.pdf,,20
H0002256,H0002801,독어독문학과,GER5002,독일어와영어의언어체계,2014,2,2013/1 ~ 2016/1,독어독문학(학부/서울),58.33,8.33,25,8.33,,,,,,,,,7,1,3,1,,,,,,,,,ok,outputs/pdfs_full/독어독문학과__GER5002__독일어와영어의언어체계.pdf,,12
H0002256,H0002256,서울 대학,H-P0007,해외석학세미나1,2012,2,2009/1 ~ 2014/2,대학(학부/서울),17.65,82.35,,,,,,,,,,,3,14,,,,,,,,,,,ok,outputs/pdfs_seoul_university/서울_대학__H-P0007__해외석학세미나1.pdf,,17
H0002256,H0002256,서울 대학,H-P0010,Honors Lab1,2016,2,2009/1 ~ 2019/1,대학(학부/서울),100,,,,,,,,,,,,1,,,,,,,,,,,,ok,outputs/pdfs_seoul_university/서울_대학__H-P0010__Honors_Lab1.pdf,,1
H0002256,H0002256,서울 대학,H-P0011,Honors Lab2,2016,1,2012/1 ~ 2019/1,대학(학부/서울),100,,,,,,,,,,,,1,,,,,,,,,,,,ok,outputs/pdfs_seoul_university/서울_대학__H-P0011__Honors_Lab2.pdf,,1
H0002256,H0002256,서울 대학,H-P0012,Honors Lab3,2015,2,2012/1 ~ 2019/1,대학(학부/서울),100,,,,,,,,,,,,2,,,,,,,,,,,,ok,outputs/pdfs_seoul_university/서울_대학__H-P0012__Honors_Lab3.pdf,,2
H0002256,H0003585,실내건축디자인학과,HEC1002,주거학,2015,1,2013/1 ~ 2016/2,실내건축디자인학과,44.44,,44.44,,11.11,,,,,,,,4,,4,,1,,,,,,,,ok,outputs/pdfs_full/실내건축디자인학과__HEC1002__주거학.pdf,,9
H0002256,H0003583,의류학과,HEC1006,패션과사회,2026,1,2013/1 ~ 2027/2,의류학과,33.33,7.94,34.92,4.76,12.7,3.17,,,,,3.17,,21,5,22,3,8,2,,,,,2,,ok,outputs/pdfs_full/의류학과__HEC1006__패션과사회.pdf,,63
H0002256,H0003585,실내건축디자인학과,HEC2005,공간조명과색채,2025,1,2013/1 ~ 2028/2,실내건축디자인학과,21.88,15.63,21.88,15.63,18.75,,,,,3.13,3.13,,7,5,7,5,6,,,,,1,1,,ok,outputs/pdfs_full/실내건축디자인학과__HEC2005__공간조명과색채.pdf,,32
H0002256,H0003585,실내건축디자인학과,HEC2006,공간과사진,2014,1,2013/1 ~ 2016/2,실내건축디자인학과,37.5,43.75,6.25,,12.5,,,,,,,,6,7,1,,2,,,,,,,,ok,outputs/pdfs_full/실내건축디자인학과__HEC2006__공간과사진.pdf,,16
H0002256,H0003583,의류학과,HEC2012,패션비지니스,2025,2,2013/1 ~ 2027/2,의류학과,30.99,8.45,22.54,9.86,11.27,7.04,,,,5.63,4.23,,22,6,16,7,8,5,,,,4,3,,ok,outputs/pdfs_full/의류학과__HEC2012__패션비지니스.pdf,,71
H0002256,H0003585,실내건축디자인학과,HEC3004,환경행태심리론,2026,1,2013/1 ~ 2030/2,실내건축디자인학과,42.86,,19.05,14.29,9.52,14.29,,,,,,,9,,4,3,2,3,,,,,,,ok,outputs/pdfs_full/실내건축디자인학과__HEC3004__환경행태심리론.pdf,,21
H0002256,H0003585,실내건축디자인학과,HEC3007,드로잉과AI시각화,2026,1,2013/1 ~ 2028/2,실내건축디자인학과,17.39,26.09,26.09,17.39,8.7,,4.35,,,,,,4,6,6,4,2,,1,,,,,,ok,outputs/pdfs_full/실내건축디자인학과__HEC3007__드로잉과AI시각화.pdf,,23
H0002256,H0003585,실내건축디자인학과,HEC3010,공간심리학,2018,1,2013/1 ~ 2018/2,실내건축디자인학과,22.73,18.18,22.73,15.91,9.09,11.36,,,,,,,10,8,10,7,4,5,,,,,,,ok,outputs/pdfs_full/실내건축디자인학과__HEC3010__공간심리학.pdf,,44
H0002256,H0003585,실내건축디자인학과,HEC3011,가구디자인,2017,2,2013/1 ~ 2017/2,실내건축디자인학과,23.08,46.15,23.08,,,,,7.69,,,,,3,6,3,,,,,1,,,,,ok,outputs/pdfs_full/실내건축디자인학과__HEC3011__가구디자인.pdf,,13
H0002256,H0003585,실내건축디자인학과,HEC3017,조명디자인1,2016,1,2013/1 ~ 2014/2,실내건축디자인학과,29.63,11.11,14.81,14.81,22.22,,,7.41,,,,,8,3,4,4,6,,,2,,,,,ok,outputs/pdfs_full/실내건축디자인학과__HEC3017__조명디자인1.pdf,,27
H0002256,H0003583,의류학과,HEC3019,패션CAD,2026,1,2013/1 ~ 2028/2,의류학과,33.33,20.63,23.81,9.52,7.94,3.17,1.59,,,,,,21,13,15,6,5,2,1,,,,,,ok,outputs/pdfs_full/의류학과__HEC3019__패션CAD.pdf,,63
H0002256,H0003583,의류학과,HEC3020,패션디자인상품기획,2025,2,2013/1 ~ 2029/2,의류학과,25.93,33.33,29.63,11.11,,,,,,,,,7,9,8,3,,,,,,,,,ok,outputs/pdfs_full/의류학과__HEC3020__패션디자인상품기획.pdf,,27
H0002256,H0003589,연극영화학과,HEC3022,조명디자인2,2016,2,2013/1 ~ 2016/2,연극영화학과,40,20,40,,,,,,,,,,4,2,4,,,,,,,,,,ok,outputs/pdfs_full/연극영화학과__HEC3022__조명디자인2.pdf,,10
H0002256,H0003585,실내건축디자인학과,HEC4008,디자인마케팅,2015,2,2013/1 ~ 2015/2,실내건축디자인학과,12.9,25.81,22.58,19.35,19.35,,,,,,,,4,8,7,6,6,,,,,,,,ok,outputs/pdfs_full/실내건축디자인학과__HEC4008__디자인마케팅.pdf,,31
H0002256,H0003585,실내건축디자인학과,HEC4009,포트폴리오,2018,2,2013/1 ~ 2018/2,실내건축디자인학과,62.5,37.5,,,,,,,,,,,5,3,,,,,,,,,,,ok,outputs/pdfs_full/실내건축디자인학과__HEC4009__포트폴리오.pdf,,8
H0002256,H0003584,식품영양학과,HEC4015,식품독성학,2025,2,2013/1 ~ 2029/2,식품영양학과,33.33,7.41,22.22,,37.04,,,,,,,,9,2,6,,10,,,,,,,,ok,outputs/pdfs_full/식품영양학과__HEC4015__식품독성학.pdf,,27
H0002256,H0005006,한양인터칼리지학부,HIC0001,Mindshift Bootcamp for Leading the World,2026,1,2025/1 ~ 2027/2,한양인터칼리지학부,,,,,,,,,,100,,,,,,,,,,,,232,,,ok,outputs/pdfs_full/한양인터칼리지학부__HIC0001__Mindshift_Bootcamp_for_Leading_the_World.pdf,,232
H0002256,H0005006,한양인터칼리지학부,HIC0002,SPARK,2026,1,2025/1 ~ 2027/2,한양인터칼리지학부,,,,,,,,,,100,,,,,,,,,,,,17,,,ok,outputs/pdfs_full/한양인터칼리지학부__HIC0002__SPARK.pdf,,17
H0002256,H0005006,한양인터칼리지학부,HIC1001,Systems Thinking and Design Thinking,2026,1,2025/1 ~ 2027/2,한양인터칼리지학부,17.17,31.82,28.28,18.18,3.54,1.01,,,,,,,34,63,56,36,7,2,,,,,,,ok,outputs/pdfs_full/한양인터칼리지학부__HIC1001__Systems_Thinking_and_Design_Thinking.pdf,,198
